link,type,tool_used,creation_date,language,contributors,openIssues,closedIssues,commits,openPRs,closedPRs,releases,forks,stars,watchers,LOC,size,PL_category,PL_typting
https://github.com/ko-build/terraform-provider-ko,CycloneDX,ko-build/ko,2022-06-24T17:35:35Z,Go,10,11,4,403,1,20,25,11,27,3,"{""Go"": 30946, ""HCL"": 12144}",6240.0,GPL,static
https://github.com/WarnerMedia/artemis,CycloneDX,cyclonedx-python,2022-07-14T16:43:28Z,Python,10,0,0,465,7,38,0,7,31,6,"{""Java"": 2715, ""PHP"": 724, ""Ruby"": 819, ""Swift"": 821, ""Makefile"": 89098, ""Python"": 1999240, ""Shell"": 29347, ""JavaScript"": 64472, ""HCL"": 301862, ""Kotlin"": 149}",8277.0,GPL,dynamic
https://github.com/interlynk-io/sbomasm,CycloneDX,cyclonedx-go,2023-05-03T22:09:00Z,Go,9,9,27,213,5,27,28,8,69,7,"{""Makefile"": 2317, ""Go"": 153223, ""Dockerfile"": 806}",1373.0,GPL,static
https://github.com/Lee-W/cookiecutter-python-template,CycloneDX,cyclonedx-python,2018-06-12T03:16:39Z,Python,8,2,4,348,2,110,0,10,28,3,"{""Python"": 19638, ""Dockerfile"": 1275}",2678.0,GPL,dynamic
https://github.com/duosecurity/duo_client_java,CycloneDX,cyclonedx-maven-plugin,2012-12-12T20:36:14Z,Java,28,4,8,185,0,13,10,44,22,32,"{""Java"": 128182}",278.0,GPL,static
https://github.com/freenowtech/sauron,CycloneDX,cyclonedx-maven-plugin,2021-03-22T16:00:24Z,Java,7,2,8,648,13,17,31,0,24,4,"{""Java"": 302349, ""Shell"": 4752, ""Kotlin"": 5532, ""Scala"": 1064, ""Clojure"": 1385, ""Groovy"": 3214, ""Dockerfile"": 2871, ""Makefile"": 1673}",3428.0,GPL,static
https://github.com/carstencodes/pdm-bump,CycloneDX,cyclonedx-python,2021-09-11T19:27:18Z,Python,10,1,24,758,1,183,34,9,44,1,"{""Python"": 194671, ""Jinja"": 206, ""Makefile"": 636, ""Batchfile"": 804}",1556.0,GPL,dynamic
https://github.com/volution/z-scratchpad,CycloneDX,cyclonedx-gomod,2021-08-05T19:06:27Z,Go,1,3,4,348,0,1,4,2,24,3,"{""Go"": 271753, ""HTML"": 14418, ""CSS"": 112571, ""JavaScript"": 14988}",2031.0,GPL,static
https://github.com/DotPurpleApp/DotPurple-App,CycloneDX,cyclonedx-dotnet,2020-05-12T12:58:39Z,,1,0,8,16,0,0,0,0,25,4,{},1036.0,,
https://github.com/scanoss/scanoss.py,CycloneDX,cyclonedx-cli,2021-06-15T19:29:33Z,Python,12,3,28,443,3,8,58,25,32,5,"{""Makefile"": 5214, ""Python"": 557730, ""Dockerfile"": 3392, ""Shell"": 4970}",1012.0,GPL,dynamic
https://github.com/mlieberman85/supply-chain-examples,CycloneDX,cyclonedx-cli,2021-08-28T19:07:59Z,Shell,7,1,0,35,2,3,0,9,23,7,"{""Rust"": 2547, ""Shell"": 15740, ""Nix"": 2876, ""Dockerfile"": 747, ""Makefile"": 2391, ""Smarty"": 1902}",68.0,DSL,
https://github.com/planetmint/planetmint,CycloneDX,cyclonedx-python,2022-01-11T19:19:59Z,Python,9,15,234,266,5,20,25,13,20,6,"{""Shell"": 99944, ""Dockerfile"": 6471, ""Makefile"": 3957, ""Python"": 535512, ""JavaScript"": 1628, ""Lua"": 26435, ""Jinja"": 2071}",2971.0,GPL,dynamic
https://github.com/FraunhoferISST/diva,CycloneDX,cyclonedx-python-lib,2021-06-30T11:14:23Z,Vue,6,2,123,1541,18,107,10,3,22,3,"{""Shell"": 6757, ""Dockerfile"": 21255, ""Python"": 72081, ""Lua"": 60737, ""JavaScript"": 376594, ""HTML"": 927, ""Vue"": 647198, ""SCSS"": 11959, ""Handlebars"": 3478, ""FreeMarker"": 17669}",84956.0,DSL,
https://github.com/sfermigier/tentakel,CycloneDX,cyclonedx-python,2011-12-14T11:17:07Z,Python,2,0,1,83,2,0,0,10,22,4,"{""Python"": 121048, ""Makefile"": 693}",616.0,GPL,dynamic
https://github.com/duosecurity/duo_universal_python,CycloneDX,cyclonedx-cli,2020-10-16T00:45:23Z,Python,9,1,10,65,0,7,9,22,26,31,"{""Python"": 46819, ""Shell"": 330}",111.0,GPL,dynamic
https://github.com/Mixeway/MixewayScanner,CycloneDX,cyclonedx-maven-plugin,2020-08-18T11:13:35Z,Java,1,1,1,73,0,0,0,2,22,3,"{""Java"": 140963, ""Shell"": 766, ""Dockerfile"": 1549}",273.0,GPL,static
https://github.com/oracle/nosql-java-sdk,CycloneDX,cyclonedx-maven-plugin,2020-09-27T00:05:54Z,Java,15,4,6,281,4,15,21,26,28,8,"{""Java"": 2246399, ""Shell"": 3402}",7016.0,GPL,static
https://github.com/tap8stry/orion,CycloneDX,cyclonedx-go,2021-11-09T14:14:29Z,Go,2,4,0,48,1,0,0,2,18,1,"{""Makefile"": 1864, ""Go"": 70483}",307.0,GPL,static
https://github.com/AlbanAndrieu/ansible-jenkins-slave,CycloneDX,cyclonedx-python,2014-09-19T19:26:41Z,Jinja,3,0,3,26,3,6,11,15,19,4,"{""Shell"": 26201, ""Python"": 339, ""Jinja"": 66168, ""Makefile"": 3229}",1752.0,DSL,
https://github.com/conan-io/conan-extensions,CycloneDX,build-info-go,2023-02-24T14:51:01Z,Python,21,23,41,226,10,30,0,30,37,10,"{""Python"": 170815}",349.0,GPL,dynamic
https://github.com/kyverno/policy-reporter-ui,CycloneDX,cyclonedx-gomod,2021-03-13T16:20:46Z,Go,3,1,21,258,4,233,7,9,45,5,"{""Makefile"": 2779, ""Vue"": 134943, ""TypeScript"": 46096, ""Go"": 144288, ""HTML"": 14352}",37611.0,GPL,static
https://github.com/oracle/okafka,CycloneDX,cyclonedx-gradle-plugin,2020-04-24T21:12:09Z,Java,11,6,8,266,7,21,5,20,33,3,"{""Java"": 1322634}",1487.0,GPL,static
https://github.com/nscuro/dtapac,CycloneDX,cyclonedx-gomod,2022-04-15T15:56:50Z,Go,4,1,3,586,11,24,13,5,33,5,"{""Dockerfile"": 402, ""Makefile"": 962, ""Go"": 47990}",3393.0,GPL,static
https://github.com/CycloneDX/cyclonedx-web-tool,CycloneDX,cyclonedx-dotnet-library,2021-05-21T12:46:14Z,HTML,4,11,5,146,8,56,14,6,38,4,"{""HTML"": 24796, ""C#"": 1502, ""CSS"": 3255, ""JavaScript"": 3969, ""Shell"": 148, ""Dockerfile"": 321}",120446.0,DSL,
https://github.com/NC3-LU/Fit4Cybersecurity,CycloneDX,cyclonedx-python,2019-07-09T07:40:36Z,Python,10,13,21,1332,8,17,6,11,23,10,"{""Dockerfile"": 1048, ""HTML"": 106769, ""CSS"": 14865, ""Python"": 235046, ""JavaScript"": 40995, ""Shell"": 4419, ""Makefile"": 1202}",20723.0,GPL,dynamic
https://github.com/gromgit/homebrew-core-mojave,CycloneDX,cyclonedx-python,2021-11-16T10:03:08Z,Ruby,1,3,6,25000,0,0,1000,3,21,2,"{""Ruby"": 13746239, ""Perl"": 740}",38689.0,GPL,dynamic
https://github.com/RiverSafeUK/eze-cli,CycloneDX,cyclonedx-maven-plugin,,,2,2,2,2,2,2,2,0,0,0,{},,,
https://github.com/Quobis/action-owasp-dependecy-track-check,CycloneDX,cyclonedx-php-composer,2021-05-15T17:32:57Z,Shell,5,4,4,55,0,1,5,24,41,5,"{""Dockerfile"": 1290, ""Shell"": 5663}",13083.0,DSL,
https://github.com/remcohaszing/vscode-schemastore,CycloneDX,build-info-go,2022-07-30T11:44:17Z,JavaScript,3,0,2,266,0,0,1,2,28,2,"{""JavaScript"": 4664}",503.0,GPL,dynamic
https://github.com/appknox/irene,CycloneDX,swift-package-sbom,2014-11-04T06:26:08Z,JavaScript,25,5,334,5698,11,185,153,11,20,10,"{""JavaScript"": 2664650, ""HTML"": 2162, ""Shell"": 1563, ""Dockerfile"": 501, ""SCSS"": 419032, ""Handlebars"": 2386921, ""Earthly"": 307, ""TypeScript"": 2126860}",47356.0,GPL,dynamic
https://github.com/john-sandall/python-productivity-powerups,CycloneDX,cyclonedx-python,2020-05-05T16:26:11Z,Jupyter Notebook,2,0,0,36,7,61,0,0,16,2,"{""Jupyter Notebook"": 65086, ""Python"": 2655}",5206.0,DSL,
https://github.com/jetstack/tally,CycloneDX,cyclonedx-go,2022-09-07T09:00:43Z,Go,2,7,12,150,9,33,5,0,14,18,"{""Go"": 64943}",1931.0,GPL,static
https://github.com/cedricbonhomme/freshermeat,CycloneDX,cyclonedx-python,2017-10-01T21:07:36Z,Python,3,3,9,826,1,19,9,2,24,3,"{""Python"": 164693, ""HTML"": 110686, ""CSS"": 2089, ""JavaScript"": 3524, ""Mako"": 494}",15933.0,GPL,dynamic
https://github.com/kubernetes-sigs/release-utils,CycloneDX,ko-build/ko,2021-03-04T01:01:28Z,Go,13,0,7,348,0,0,22,17,20,6,"{""Go"": 166583, ""Shell"": 1022}",532.0,GPL,static
https://github.com/aquasecurity/trivy-plugin-referrer,CycloneDX,pip-audit,2023-03-26T09:04:33Z,Go,6,0,8,25,0,1,12,6,23,5,"{""Go"": 37260}",156.0,GPL,static
https://github.com/ciaranmccormick/python-bods-client,CycloneDX,cyclonedx-python,2021-02-20T20:19:06Z,Python,4,0,8,114,0,15,17,3,22,3,"{""Python"": 41045, ""Just"": 418}",1268.0,GPL,dynamic
https://github.com/duo-labs/narrow,CycloneDX,cyclonedx-python,2022-12-13T13:53:51Z,Python,3,7,0,63,0,0,0,5,20,7,"{""Makefile"": 805, ""Python"": 142360, ""Shell"": 8575, ""Nix"": 356}",134.0,GPL,dynamic
https://github.com/trustification/trustification,CycloneDX,cyclonedx-cli,2023-05-03T16:03:26Z,Rust,21,51,163,2850,7,387,25,40,51,14,"{""Rust"": 1534086, ""Dockerfile"": 729, ""Shell"": 8847, ""HTML"": 4896, ""SCSS"": 2701, ""Smarty"": 43380, ""Makefile"": 1000, ""JavaScript"": 1101, ""TypeScript"": 5428}",38647.0,GPL,static
https://github.com/nodeshift/faas-js-runtime,CycloneDX,cyclonedx-node-npm,2019-10-16T03:01:12Z,JavaScript,17,4,41,285,14,100,36,20,20,10,"{""JavaScript"": 66295, ""TypeScript"": 1841}",2615.0,GPL,dynamic
https://github.com/oss-compass/compass-web,CycloneDX,dtrack-audit,2022-09-29T09:44:01Z,TypeScript,5,20,107,939,8,17,0,8,19,2,"{""Shell"": 68, ""JavaScript"": 10041, ""TypeScript"": 2945767, ""SCSS"": 13979, ""CSS"": 2196}",34232.0,GPL,both
https://github.com/eclipse-leda/leda-distro,CycloneDX,cyclonedx-cli,2022-06-13T15:21:46Z,Shell,4,28,42,403,3,7,9,10,16,5,"{""Shell"": 104699, ""Batchfile"": 1728, ""Dockerfile"": 11251, ""RobotFramework"": 35660, ""Python"": 14932}",944.0,DSL,
https://github.com/planetmint/planetmint-driver-python,CycloneDX,cyclonedx-python,2022-01-24T08:13:21Z,Python,9,0,45,88,0,9,7,6,14,6,"{""Makefile"": 4051, ""Dockerfile"": 451, ""Python"": 99355}",827.0,GPL,dynamic
https://github.com/on-nix/pkgs,CycloneDX,cyclonedx-python-lib,2021-10-18T06:23:33Z,Python,1,1,0,1032,0,0,0,1,23,2,"{""Shell"": 2794, ""Python"": 6179}",1380613.0,GPL,dynamic
https://github.com/jfrog/jfrog-cli-plugins,CycloneDX,build-info-go,2020-10-26T07:57:42Z,Go,13,2,61,140,3,5,0,18,18,24,"{""Go"": 87629}",661.0,GPL,static
https://github.com/algorand-devrel/beaker-auction,CycloneDX,cyclonedx-python,2022-09-15T00:22:12Z,TypeScript,2,0,0,70,0,0,0,10,11,1,"{""Python"": 21689, ""JavaScript"": 665, ""HTML"": 1749, ""TypeScript"": 109913, ""CSS"": 59}",1214.0,GPL,both
https://github.com/nicholasdille/docker-setup,CycloneDX,cyclonedx-cli,2021-10-19T07:27:01Z,Go,4,3,996,7388,15,175,350,2,14,2,"{""Shell"": 74861, ""Dockerfile"": 4421, ""Makefile"": 42216, ""HTML"": 4106, ""HCL"": 1820, ""Go"": 82408}",17101.0,GPL,static
https://github.com/hboutemy/mcmm-yaml,CycloneDX,cyclonedx-maven-plugin,2017-05-26T10:11:15Z,,1,1,0,2871,0,0,0,10,13,4,{},1408565.0,,
https://github.com/FrodeHus/ludvig,CycloneDX,cyclonedx-python,2022-12-28T20:10:54Z,Python,2,1,6,210,6,23,7,2,16,1,"{""Python"": 101397, ""YARA"": 1819, ""Dockerfile"": 1341}",414.0,GPL,dynamic
https://github.com/siemens/continuous-clearing,CycloneDX,cyclonedx-maven-plugin,2023-02-10T10:43:09Z,C#,14,0,10,942,2,64,19,9,26,5,"{""Batchfile"": 1267, ""Dockerfile"": 2267, ""C#"": 1833860, ""PowerShell"": 3752}",16366.0,GPL,static
https://github.com/xhcoding/.emacs.d,CycloneDX,build-info-go,2023-01-20T15:53:05Z,Scheme,1,0,0,89,0,0,6,4,18,2,"{""Batchfile"": 228, ""YASnippet"": 2185, ""HTML"": 4186, ""PowerShell"": 2199, ""Shell"": 3953, ""Scheme"": 5724, ""Dockerfile"": 972}",27982.0,GPL,dynamic
https://github.com/madpah/vexy,CycloneDX,cyclonedx-python,2022-07-04T14:37:59Z,Python,2,7,5,71,1,1,5,2,22,3,"{""Python"": 39311}",236.0,GPL,dynamic
https://github.com/opnfv/releng,CycloneDX,sbom-cli-plugin,2016-11-03T17:45:08Z,Python,119,0,0,8516,2,0,0,17,12,5,"{""Shell"": 53993, ""Python"": 94770}",60236.0,GPL,dynamic
https://github.com/devops-kung-fu/lucha,CycloneDX,cyclonedx-gomod,2021-06-01T16:10:49Z,Go,1,1,0,55,12,29,2,4,14,1,"{""Makefile"": 811, ""Go"": 23283}",546.0,GPL,static
https://github.com/JetBrains/kotlin,SPDX,spdx-maven-plugin,2012-02-13T17:29:58Z,Kotlin,282,0,0,125315,185,3153,256,5907,50534,1528,"{""Kotlin"": 84377684, ""Java"": 5247162, ""Dockerfile"": 9907, ""Swift"": 4065573, ""C++"": 1912279, ""C"": 2393366, ""Shell"": 37093, ""Batchfile"": 10507, ""CSS"": 4741, ""JavaScript"": 40893}",3959063.0,GPL,static
https://github.com/NervJS/taro,SPDX,sbom-tool,2018-04-08T09:32:26Z,TypeScript,332,1451,10712,14194,81,1191,193,4839,36474,691,"{""JavaScript"": 4296754, ""HTML"": 20688, ""CSS"": 19565, ""TypeScript"": 5982371, ""Vue"": 583, ""SCSS"": 250920, ""Less"": 194, ""Sass"": 20, ""Stylus"": 20, ""Shell"": 171}",1566180.0,GPL,both
https://github.com/gitlabhq/gitlabhq,SPDX,bom,2011-10-02T16:25:27Z,Ruby,262,0,0,115008,15,1383,0,5762,23974,955,"{""Ruby"": 80541148, ""JavaScript"": 22365777, ""HTML"": 197096, ""Shell"": 197857, ""Vue"": 9065480, ""Clojure"": 79, ""Dockerfile"": 3397, ""Makefile"": 6804, ""PLpgSQL"": 3875137, ""PowerShell"": 1150}",1930579.0,GPL,dynamic
https://github.com/cilium/cilium,SPDX,bom,2015-12-16T12:33:31Z,Go,398,919,9829,37292,164,4424,339,3203,21600,309,"{""Go"": 19421259, ""Makefile"": 75060, ""Shell"": 191941, ""C"": 1965867, ""Python"": 17089, ""TeX"": 416, ""Dockerfile"": 32235, ""SmPL"": 12456, ""Smarty"": 26526, ""Lua"": 2517}",406831.0,GPL,static
https://github.com/GoogleContainerTools/distroless,SPDX,tools-golang,2017-04-18T22:02:38Z,Starlark,131,87,529,2123,5,203,0,1251,20469,197,"{""Shell"": 18659, ""Starlark"": 97325, ""Go"": 8012}",7609.0,DSL,
https://github.com/argoproj/argo-cd,SPDX,bom,2018-02-09T11:12:01Z,Go,447,3181,5874,8321,468,2136,468,5997,19538,184,"{""Makefile"": 25024, ""Go"": 6975884, ""Shell"": 58679, ""Dockerfile"": 15361, ""Lua"": 214979, ""JavaScript"": 5975, ""TypeScript"": 1339381, ""HTML"": 895, ""SCSS"": 96490, ""CSS"": 2209}",134729.0,GPL,static
https://github.com/argoproj/argo-workflows,SPDX,bom,2017-08-21T18:50:44Z,Go,422,1056,5175,5704,170,1200,300,3294,15631,203,"{""Makefile"": 41760, ""Go"": 4541071, ""Shell"": 15174, ""Python"": 3639, ""Dockerfile"": 3977, ""TypeScript"": 702588, ""HTML"": 472, ""JavaScript"": 4313, ""SCSS"": 37354, ""Java"": 2559}",157022.0,GPL,static
https://github.com/kubernetes/community,SPDX,bom,2016-05-03T03:36:05Z,Jupyter Notebook,335,68,1831,14031,20,1038,0,5256,12347,687,"{""Makefile"": 806, ""Go"": 44856, ""Shell"": 9584, ""Dockerfile"": 153, ""Python"": 53944, ""Jupyter Notebook"": 113962}",98147.0,DSL,
https://github.com/microsoft/winget-pkgs,SPDX,sbom-tool,2019-07-16T22:21:48Z,PowerShell,436,900,5503,222783,129,27218,0,5046,9341,109,"{""PowerShell"": 328095}",439940.0,DSL,
https://github.com/apache/beam,SPDX,bom,2016-02-02T08:00:06Z,Java,306,4477,3158,44794,130,7647,50,4336,8095,255,"{""Shell"": 414976, ""Dockerfile"": 79217, ""Groovy"": 349536, ""Python"": 13606747, ""Jupyter Notebook"": 61209, ""HCL"": 226727, ""Java"": 49516676, ""Kotlin"": 156846, ""Go"": 6979698, ""Dart"": 1436710}",817314.0,GPL,static
https://github.com/moby/buildkit,SPDX,tools-golang,2017-05-31T17:04:10Z,Go,314,810,1367,7953,94,400,209,1231,8723,123,"{""Makefile"": 2427, ""Go"": 3668677, ""Shell"": 18706, ""Dockerfile"": 56183, ""Assembly"": 1691, ""HCL"": 7881, ""Ruby"": 2318}",50485.0,GPL,static
https://github.com/cri-o/cri-o,SPDX,bom,2016-09-09T19:56:31Z,Go,306,61,1490,10092,31,1772,243,1077,5407,120,"{""Makefile"": 20570, ""Go"": 2159026, ""C"": 18919, ""Shell"": 486782, ""Dockerfile"": 120, ""Nix"": 2863}",179668.0,GPL,static
https://github.com/kubernetes/test-infra,SPDX,bom,2016-04-28T21:05:35Z,Go,360,49,4380,62987,28,2298,0,2726,3925,125,"{""Shell"": 327670, ""Python"": 729877, ""CSS"": 7047, ""Makefile"": 39251, ""HTML"": 25324, ""JavaScript"": 57282, ""Go"": 1479411, ""Dockerfile"": 40907, ""TypeScript"": 15502, ""HCL"": 3593}",230946.0,GPL,static
https://github.com/RetireJS/retire.js,SPDX,bom,2013-08-30T21:43:44Z,JavaScript,91,2,263,1006,0,32,30,417,3832,87,"{""Shell"": 5873, ""HTML"": 3268, ""JavaScript"": 748252, ""Batchfile"": 147, ""TypeScript"": 64071}",2780.0,GPL,dynamic
https://github.com/helm/chartmuseum,SPDX,bom,2017-09-19T05:48:21Z,Go,77,100,275,670,21,159,39,403,3697,56,"{""Makefile"": 8080, ""RobotFramework"": 4208, ""Python"": 14607, ""Go"": 258927, ""Shell"": 26161, ""Dockerfile"": 325}",22963.0,GPL,static
https://github.com/cilium/tetragon,SPDX,bom,2022-03-23T10:25:36Z,C,125,156,437,4877,98,391,27,417,3962,53,"{""Dockerfile"": 6620, ""Makefile"": 35436, ""C"": 7340519, ""Go"": 3099393, ""Smarty"": 8498, ""Shell"": 40719, ""Python"": 9657, ""PowerShell"": 1987}",78032.0,GPL,static
https://github.com/microsoft/promptflow,SPDX,sbom-tool,2023-06-30T06:03:06Z,Python,95,67,606,2258,4,652,42,972,10358,107,"{""Python"": 12403269, ""Jinja"": 64408, ""Shell"": 13803, ""PowerShell"": 12396, ""HTML"": 4960368, ""Dockerfile"": 2791, ""Rich Text Format"": 12034, ""Batchfile"": 930, ""VBScript"": 396, ""Jupyter Notebook"": 47218}",170260.0,GPL,dynamic
https://github.com/argoproj/argo-rollouts,SPDX,bom,2018-11-17T18:28:39Z,Go,304,431,905,1984,94,667,76,956,3017,37,"{""Dockerfile"": 3639, ""Makefile"": 12469, ""Go"": 3786591, ""Shell"": 14632, ""SCSS"": 33213, ""TypeScript"": 515200, ""HTML"": 479, ""JavaScript"": 3897, ""CSS"": 22}",97079.0,GPL,static
https://github.com/argoproj/argo-events,SPDX,bom,2018-05-17T15:06:49Z,Go,288,140,977,1854,7,483,71,758,2479,35,"{""Makefile"": 9200, ""Go"": 1663999, ""Shell"": 16465, ""Dockerfile"": 1240, ""Smarty"": 3292}",160977.0,GPL,static
https://github.com/nexB/scancode-toolkit,SPDX,tools-python,2015-07-01T13:43:06Z,Python,328,1221,1663,11610,43,272,77,595,2274,71,"{""Batchfile"": 10740, ""Python"": 5482701, ""Shell"": 2199645, ""HTML"": 1567578, ""C"": 5180200, ""C++"": 933503, ""Java"": 361557, ""C#"": 30004, ""Assembly"": 137774, ""JavaScript"": 44402}",700855.0,GPL,dynamic
https://github.com/mpromonet/v4l2rtspserver,SPDX,ort,2013-11-09T23:08:44Z,C++,11,54,260,783,1,12,33,440,1939,89,"{""CMake"": 6807, ""C++"": 131003, ""HTML"": 904, ""Dockerfile"": 864, ""Shell"": 72}",1054.0,GPL,static
https://github.com/ScoopInstaller/Extras,SPDX,sbom-tool,2013-08-06T03:27:50Z,PowerShell,423,579,7621,70217,164,1587,0,1461,1901,37,"{""PowerShell"": 29857, ""templ"": 17034}",55277.0,DSL,
https://github.com/chaos-mesh/chaos-mesh,SPDX,bom,2019-09-04T02:29:38Z,Go,197,423,1241,1859,36,343,76,876,7070,125,"{""Makefile"": 19670, ""Go"": 2701558, ""Shell"": 175165, ""Dockerfile"": 10236, ""C"": 6283, ""HTML"": 1508, ""TypeScript"": 1164507, ""Python"": 10414, ""JavaScript"": 27478, ""Mustache"": 6202}",70672.0,GPL,static
https://github.com/togglz/togglz,SPDX,sbom-tool,2011-12-21T16:49:03Z,Java,94,64,290,1515,17,162,29,261,987,33,"{""Java"": 1051174, ""HTML"": 6890, ""CSS"": 967, ""Groovy"": 8650, ""Kotlin"": 12727, ""Dockerfile"": 622, ""Shell"": 2665}",3729.0,GPL,static
https://github.com/fossology/fossology,SPDX,tools-java,2014-01-13T11:22:57Z,HTML,129,344,1069,10004,21,227,48,471,861,61,"{""Makefile"": 9729, ""Shell"": 357918, ""PHP"": 5393260, ""PureBasic"": 3579, ""C"": 2307848, ""Perl"": 5058, ""HTML"": 6477843, ""JavaScript"": 378155, ""Java"": 3759, ""C++"": 340045}",312516.0,DSL,
https://github.com/kubernetes-sigs/security-profiles-operator,SPDX,bom,2020-04-24T09:37:15Z,C,48,14,267,2998,5,402,18,121,757,14,"{""Go"": 1263032, ""Dockerfile"": 6726, ""Makefile"": 26454, ""Shell"": 51989, ""Nix"": 4620, ""Ruby"": 13759, ""C"": 6060756, ""Smarty"": 2241}",71918.0,GPL,static
https://github.com/tenzir/tenzir,SPDX,tools-python,2010-09-23T01:19:19Z,C++,45,0,0,24551,21,351,202,95,675,34,"{""Shell"": 167352, ""CMake"": 225295, ""C++"": 6401346, ""Python"": 138465, ""Awk"": 264, ""Makefile"": 1412, ""Dockerfile"": 26536, ""Zeek"": 106, ""Nix"": 61895, ""JavaScript"": 22260}",2223073.0,GPL,static
https://github.com/numaproj/numaflow,SPDX,bom,2022-05-20T22:05:07Z,Go,72,240,689,1339,11,159,67,131,1869,25,"{""Dockerfile"": 3830, ""Makefile"": 20544, ""Go"": 3583554, ""Awk"": 313, ""Shell"": 34529, ""Smarty"": 3292, ""Lua"": 1104, ""HTML"": 1901, ""CSS"": 21700, ""TypeScript"": 779860}",42028.0,GPL,static
https://github.com/owasp-dep-scan/dep-scan,SPDX,bom,2020-01-28T20:41:58Z,Python,16,73,114,465,0,17,127,109,1111,15,"{""Dockerfile"": 4866, ""Python"": 594495, ""Shell"": 2549, ""Jinja"": 11230, ""Nix"": 3034}",20634.0,GPL,dynamic
https://github.com/aosp-mirror/platform_build,SPDX,tools-golang,2008-10-21T18:19:56Z,Python,239,0,0,103864,0,13,0,723,427,60,"{""Makefile"": 1974774, ""HTML"": 45172, ""Python"": 1983720, ""Shell"": 120542, ""C"": 30594, ""C++"": 235949, ""CSS"": 66368, ""JavaScript"": 65831, ""C#"": 19814, ""Java"": 451101}",148899.0,GPL,dynamic
https://github.com/lf-edge/eve,SPDX,tools-golang,2019-04-19T04:01:17Z,Go,85,86,89,11448,20,554,196,171,508,34,"{""Makefile"": 74445, ""Go"": 6344626, ""Dockerfile"": 121729, ""Shell"": 434839, ""Python"": 51846, ""C++"": 39139, ""C"": 100331, ""Roff"": 1432, ""NSIS"": 9, ""Meson"": 1447}",408748.0,GPL,static
https://github.com/syself/cluster-api-provider-hetzner,SPDX,bom,2021-08-25T11:32:07Z,Go,34,63,199,1971,13,150,69,77,847,7,"{""Dockerfile"": 5574, ""Makefile"": 39835, ""Go"": 1173889, ""Python"": 33010, ""Shell"": 69251}",36970.0,GPL,static
https://github.com/spidernet-io/spiderpool,SPDX,bom,2022-03-07T03:45:43Z,Go,39,72,1553,3964,11,570,80,82,580,9,"{""Shell"": 140612, ""Go"": 2168734, ""Makefile"": 63578, ""Dockerfile"": 10470, ""Smarty"": 15365}",95138.0,GPL,static
https://github.com/opensbom-generator/spdx-sbom-generator,SPDX,tools-golang,2021-05-19T19:35:04Z,Go,27,120,63,389,12,11,15,110,424,20,"{""Makefile"": 3234, ""Go"": 319151, ""Dockerfile"": 776, ""Shell"": 2571, ""Swift"": 1547}",13557.0,GPL,static
https://github.com/kkzzhizhou/scoop-apps,SPDX,sbom-tool,2019-12-05T06:03:55Z,templ,7,1,168,1820,0,12,0,56,487,5,"{""PowerShell"": 111811, ""Batchfile"": 116732, ""AutoHotkey"": 8206, ""Shell"": 8659, ""Smarty"": 4003, ""templ"": 311861, ""Python"": 796}",112392.0,,
https://github.com/chainguard-dev/melange,SPDX,bom,2022-03-07T19:53:27Z,Go,86,154,128,3377,80,288,116,134,476,9,"{""Go"": 641755, ""Makefile"": 5614, ""Shell"": 6472, ""Python"": 197, ""CUE"": 15613}",7696.0,GPL,static
https://github.com/kubernetes-sigs/bom,SPDX,tools-java,2021-11-19T13:06:36Z,Go,35,3,73,1176,1,37,10,56,386,11,"{""Go"": 402024, ""Shell"": 1204}",27143.0,GPL,static
https://github.com/Zolko-123/FreeCAD_Assembly4,SPDX,bom,2019-03-10T11:58:17Z,Python,35,20,219,1119,7,54,10,78,311,13,"{""Python"": 719467, ""HTML"": 1563, ""Shell"": 4179}",30706.0,GPL,dynamic
https://github.com/deislabs/ratify,SPDX,tools-golang,2021-08-13T16:17:52Z,Go,44,114,408,1535,4,220,31,69,262,12,"{""Makefile"": 41418, ""Go"": 1372443, ""Dockerfile"": 2107, ""Smarty"": 5355, ""Shell"": 113150, ""HCL"": 7958, ""Open Policy Agent"": 4550, ""Python"": 2763}",9941.0,GPL,static
https://github.com/evereux/pycatia,SPDX,bom,2018-11-25T20:04:31Z,Python,11,15,180,1917,1,25,36,65,246,24,"{""Python"": 15164390}",499835.0,GPL,dynamic
https://github.com/kdoctor-io/kdoctor,SPDX,bom,2023-06-05T03:59:18Z,Go,9,113,220,403,9,175,7,18,224,0,"{""Makefile"": 54358, ""Go"": 548314, ""Smarty"": 7227, ""Dockerfile"": 5837, ""Shell"": 36415}",21688.0,GPL,static
https://github.com/containerbuildsystem/atomic-reactor,SPDX,bom,2014-10-21T14:45:11Z,Python,51,10,266,3401,3,149,121,62,136,12,"{""Python"": 2289743, ""Shell"": 3572, ""Dockerfile"": 1203, ""Makefile"": 868}",9024.0,GPL,dynamic
https://github.com/spidernet-io/egressgateway,SPDX,bom,2022-10-24T07:14:58Z,Go,15,28,493,1271,15,395,18,22,237,2,"{""Makefile"": 36795, ""Go"": 918387, ""Smarty"": 4880, ""Dockerfile"": 9130, ""Shell"": 61223}",30429.0,GPL,static
