Date,filters,Count,Format
2023-05-23,Observers,0,SPDX
2023-06-22,Maintainers,345,SPDX
2023-06-22,Contributors,324,SPDX
2023-06-22,Users,235,SPDX
2023-06-22,Observers,0,SPDX
2023-07-22,Maintainers,358,SPDX
2023-07-22,Contributors,341,SPDX
2023-07-22,Users,251,SPDX
2023-07-22,Observers,0,SPDX
2023-08-21,Maintainers,366,SPDX
2023-08-21,Contributors,333,SPDX
2023-08-21,Users,241,SPDX
2023-08-21,Observers,0,SPDX
2023-09-20,Maintainers,327,SPDX
2023-09-20,Contributors,187,SPDX
2023-09-20,Users,95,SPDX
2023-09-20,Observers,0,SPDX
