Date,filters,Count,Format
2017-09-21,Contributors,1095,CycloneDX
2017-09-21,Users,406,CycloneDX
2017-09-21,Observers,0,CycloneDX
2017-10-21,Maintainers,1279,CycloneDX
2017-10-21,Contributors,1023,CycloneDX
2017-10-21,Users,373,CycloneDX
2017-10-21,Observers,0,CycloneDX
2017-11-20,Maintainers,1116,CycloneDX
2017-11-20,Contributors,966,CycloneDX
2017-11-20,Users,332,CycloneDX
2017-11-20,Observers,0,CycloneDX
2017-12-20,Maintainers,1105,CycloneDX
2017-12-20,Contributors,944,CycloneDX
2017-12-20,Users,324,CycloneDX
2017-12-20,Observers,0,CycloneDX
2018-01-19,Maintainers,1195,CycloneDX
2018-01-19,Contributors,1013,CycloneDX
2018-01-19,Users,358,CycloneDX
2018-01-19,Observers,0,CycloneDX
2018-02-18,Maintainers,1254,CycloneDX
2018-02-18,Contributors,1093,CycloneDX
2018-02-18,Users,388,CycloneDX
2018-02-18,Observers,0,CycloneDX
2018-03-20,Maintainers,1211,CycloneDX
2018-03-20,Contributors,1063,CycloneDX
2018-03-20,Users,457,CycloneDX
2018-03-20,Observers,0,CycloneDX
2018-04-19,Maintainers,1277,CycloneDX
2018-04-19,Contributors,1060,CycloneDX
2018-04-19,Users,420,CycloneDX
2018-04-19,Observers,0,CycloneDX
2018-05-19,Maintainers,1291,CycloneDX
2018-05-19,Contributors,1047,CycloneDX
2018-05-19,Users,384,CycloneDX
2018-05-19,Observers,0,CycloneDX
2018-06-18,Maintainers,1185,CycloneDX
2018-06-18,Contributors,1044,CycloneDX
2018-06-18,Users,396,CycloneDX
2018-06-18,Observers,0,CycloneDX
2018-07-18,Maintainers,1321,CycloneDX
2018-07-18,Contributors,1099,CycloneDX
2018-07-18,Users,379,CycloneDX
2018-07-18,Observers,0,CycloneDX
2018-08-17,Maintainers,1257,CycloneDX
2018-08-17,Contributors,1085,CycloneDX
2018-08-17,Users,343,CycloneDX
2018-08-17,Observers,0,CycloneDX
2018-09-16,Maintainers,1462,CycloneDX
2018-09-16,Contributors,1283,CycloneDX
2018-09-16,Users,414,CycloneDX
2018-09-16,Observers,0,CycloneDX
2018-10-16,Maintainers,1431,CycloneDX
2018-10-16,Contributors,1296,CycloneDX
2018-10-16,Users,386,CycloneDX
2018-10-16,Observers,0,CycloneDX
2018-11-15,Maintainers,1410,CycloneDX
2018-11-15,Contributors,1197,CycloneDX
2018-11-15,Users,406,CycloneDX
2018-11-15,Observers,0,CycloneDX
2018-12-15,Maintainers,1239,CycloneDX
2018-12-15,Contributors,1071,CycloneDX
2018-12-15,Users,357,CycloneDX
2018-12-15,Observers,0,CycloneDX
2019-01-14,Maintainers,1533,CycloneDX
2019-01-14,Contributors,1341,CycloneDX
2019-01-14,Users,479,CycloneDX
2019-01-14,Observers,0,CycloneDX
2019-02-13,Maintainers,1558,CycloneDX
2019-02-13,Contributors,1377,CycloneDX
2019-02-13,Users,497,CycloneDX
2019-02-13,Observers,0,CycloneDX
2019-03-15,Maintainers,1495,CycloneDX
2019-03-15,Contributors,1286,CycloneDX
2019-03-15,Users,397,CycloneDX
2019-03-15,Observers,0,CycloneDX
2019-04-14,Maintainers,1360,CycloneDX
2019-04-14,Contributors,1256,CycloneDX
2019-04-14,Users,378,CycloneDX
2019-04-14,Observers,0,CycloneDX
2019-05-14,Maintainers,1313,CycloneDX
2019-05-14,Contributors,1193,CycloneDX
2019-05-14,Users,376,CycloneDX
2019-05-14,Observers,0,CycloneDX
2019-06-13,Maintainers,1295,CycloneDX
2019-06-13,Contributors,1130,CycloneDX
2019-06-13,Users,364,CycloneDX
2019-06-13,Observers,0,CycloneDX
2019-07-13,Maintainers,1279,CycloneDX
2019-07-13,Contributors,1184,CycloneDX
2019-07-13,Users,361,CycloneDX
2019-07-13,Observers,0,CycloneDX
2019-08-12,Maintainers,1415,CycloneDX
2019-08-12,Contributors,1298,CycloneDX
2019-08-12,Users,380,CycloneDX
2019-08-12,Observers,0,CycloneDX
2019-09-11,Maintainers,1496,CycloneDX
2019-09-11,Contributors,1301,CycloneDX
2019-09-11,Users,445,CycloneDX
2019-09-11,Observers,0,CycloneDX
2019-10-11,Maintainers,1586,CycloneDX
2019-10-11,Contributors,1422,CycloneDX
2019-10-11,Users,506,CycloneDX
2019-10-11,Observers,0,CycloneDX
2019-11-10,Maintainers,1442,CycloneDX
2019-11-10,Contributors,1255,CycloneDX
2019-11-10,Users,444,CycloneDX
2019-11-10,Observers,0,CycloneDX
2019-12-10,Maintainers,1387,CycloneDX
2019-12-10,Contributors,1158,CycloneDX
2019-12-10,Users,374,CycloneDX
2019-12-10,Observers,0,CycloneDX
2020-01-09,Maintainers,1472,CycloneDX
2020-01-09,Contributors,1277,CycloneDX
2020-01-09,Users,352,CycloneDX
2020-01-09,Observers,0,CycloneDX
2020-02-08,Maintainers,1531,CycloneDX
2020-02-08,Contributors,1336,CycloneDX
2020-02-08,Users,431,CycloneDX
2020-02-08,Observers,0,CycloneDX
2020-03-09,Maintainers,1535,CycloneDX
2020-03-09,Contributors,1341,CycloneDX
2020-03-09,Users,485,CycloneDX
2020-03-09,Observers,0,CycloneDX
2020-04-08,Maintainers,1594,CycloneDX
2020-04-08,Contributors,1466,CycloneDX
2020-04-08,Users,623,CycloneDX
2020-04-08,Observers,0,CycloneDX
2020-05-08,Maintainers,1608,CycloneDX
2020-05-08,Contributors,1379,CycloneDX
2020-05-08,Users,562,CycloneDX
2020-05-08,Observers,0,CycloneDX
2020-06-07,Maintainers,1551,CycloneDX
2020-06-07,Contributors,1308,CycloneDX
2020-06-07,Users,560,CycloneDX
2020-06-07,Observers,0,CycloneDX
2020-07-07,Maintainers,1483,CycloneDX
2020-07-07,Contributors,1274,CycloneDX
2020-07-07,Users,523,CycloneDX
2020-07-07,Observers,0,CycloneDX
2020-08-06,Maintainers,1495,CycloneDX
2020-08-06,Contributors,1257,CycloneDX
2020-08-06,Users,485,CycloneDX
2020-08-06,Observers,0,CycloneDX
2020-09-05,Maintainers,1569,CycloneDX
2020-09-05,Contributors,1335,CycloneDX
2020-09-05,Users,568,CycloneDX
2020-09-05,Observers,0,CycloneDX
2020-10-05,Maintainers,1764,CycloneDX
2020-10-05,Contributors,1520,CycloneDX
2020-10-05,Users,609,CycloneDX
2020-10-05,Observers,0,CycloneDX
2020-11-04,Maintainers,1473,CycloneDX
2020-11-04,Contributors,1369,CycloneDX
2020-11-04,Users,600,CycloneDX
2020-11-04,Observers,0,CycloneDX
2020-12-04,Maintainers,1306,CycloneDX
2020-12-04,Contributors,1216,CycloneDX
2020-12-04,Users,500,CycloneDX
2020-12-04,Observers,0,CycloneDX
2021-01-03,Maintainers,1512,CycloneDX
2021-01-03,Contributors,1401,CycloneDX
2021-01-03,Users,596,CycloneDX
2021-01-03,Observers,0,CycloneDX
2021-02-02,Maintainers,1452,CycloneDX
2021-02-02,Contributors,1369,CycloneDX
2021-02-02,Users,634,CycloneDX
2021-02-02,Observers,0,CycloneDX
2021-03-04,Maintainers,1462,CycloneDX
2021-03-04,Contributors,1364,CycloneDX
2021-03-04,Users,607,CycloneDX
2021-03-04,Observers,0,CycloneDX
2021-04-03,Maintainers,1244,CycloneDX
2021-04-03,Contributors,1411,CycloneDX
2021-04-03,Users,590,CycloneDX
2021-04-03,Observers,0,CycloneDX
2021-05-03,Maintainers,1363,CycloneDX
2021-05-03,Contributors,1456,CycloneDX
2021-05-03,Users,598,CycloneDX
2021-05-03,Observers,0,CycloneDX
2021-06-02,Maintainers,1247,CycloneDX
2021-06-02,Contributors,1325,CycloneDX
2021-06-02,Users,619,CycloneDX
2021-06-02,Observers,0,CycloneDX
2021-07-02,Maintainers,1202,CycloneDX
2021-07-02,Contributors,1323,CycloneDX
2021-07-02,Users,548,CycloneDX
2021-07-02,Observers,0,CycloneDX
2021-08-01,Maintainers,1203,CycloneDX
2021-08-01,Contributors,1355,CycloneDX
2021-08-01,Users,570,CycloneDX
2021-08-01,Observers,0,CycloneDX
2021-08-31,Maintainers,1047,CycloneDX
2021-08-31,Contributors,1321,CycloneDX
2021-08-31,Users,565,CycloneDX
2021-08-31,Observers,0,CycloneDX
2021-09-30,Maintainers,786,CycloneDX
2021-09-30,Contributors,1462,CycloneDX
2021-09-30,Users,565,CycloneDX
2021-09-30,Observers,0,CycloneDX
2021-10-30,Maintainers,745,CycloneDX
2021-10-30,Contributors,1436,CycloneDX
2021-10-30,Users,555,CycloneDX
2021-10-30,Observers,0,CycloneDX
2021-11-29,Maintainers,665,CycloneDX
2021-11-29,Contributors,1400,CycloneDX
2021-11-29,Users,544,CycloneDX
2021-11-29,Observers,0,CycloneDX
2021-12-29,Maintainers,758,CycloneDX
2021-12-29,Contributors,1438,CycloneDX
2021-12-29,Users,609,CycloneDX
2021-12-29,Observers,0,CycloneDX
2022-01-28,Maintainers,745,CycloneDX
2022-01-28,Contributors,1458,CycloneDX
2022-01-28,Users,615,CycloneDX
2022-01-28,Observers,0,CycloneDX
2022-02-27,Maintainers,684,CycloneDX
2022-02-27,Contributors,1370,CycloneDX
2022-02-27,Users,509,CycloneDX
2022-02-27,Observers,0,CycloneDX
2022-03-29,Maintainers,739,CycloneDX
2022-03-29,Contributors,1472,CycloneDX
2022-03-29,Users,532,CycloneDX
2022-03-29,Observers,0,CycloneDX
2022-04-28,Maintainers,691,CycloneDX
2022-04-28,Contributors,1394,CycloneDX
2022-04-28,Users,566,CycloneDX
2022-04-28,Observers,0,CycloneDX
2022-05-28,Maintainers,677,CycloneDX
2022-05-28,Contributors,1391,CycloneDX
2022-05-28,Users,558,CycloneDX
2022-05-28,Observers,0,CycloneDX
2022-06-27,Maintainers,729,CycloneDX
2022-06-27,Contributors,1370,CycloneDX
2022-06-27,Users,557,CycloneDX
2022-06-27,Observers,0,CycloneDX
2022-07-27,Maintainers,733,CycloneDX
2022-07-27,Contributors,1340,CycloneDX
2022-07-27,Users,542,CycloneDX
2022-07-27,Observers,0,CycloneDX
2022-08-26,Maintainers,699,CycloneDX
2022-08-26,Contributors,1358,CycloneDX
2022-08-26,Users,539,CycloneDX
2022-08-26,Observers,0,CycloneDX
2022-09-25,Maintainers,740,CycloneDX
2022-09-25,Contributors,1418,CycloneDX
2022-09-25,Users,558,CycloneDX
2022-09-25,Observers,0,CycloneDX
2022-10-25,Maintainers,794,CycloneDX
2022-10-25,Contributors,1496,CycloneDX
2022-10-25,Users,547,CycloneDX
2022-10-25,Observers,0,CycloneDX
2022-11-24,Maintainers,708,CycloneDX
2022-11-24,Contributors,1372,CycloneDX
2022-11-24,Users,547,CycloneDX
2022-11-24,Observers,0,CycloneDX
2022-12-24,Maintainers,644,CycloneDX
2022-12-24,Contributors,1345,CycloneDX
2022-12-24,Users,511,CycloneDX
2022-12-24,Observers,0,CycloneDX
2023-01-23,Maintainers,817,CycloneDX
2023-01-23,Contributors,1492,CycloneDX
2023-01-23,Users,649,CycloneDX
2023-01-23,Observers,0,CycloneDX
2023-02-22,Maintainers,809,CycloneDX
2023-02-22,Contributors,1518,CycloneDX
2023-02-22,Users,630,CycloneDX
2023-02-22,Observers,0,CycloneDX
2023-03-24,Maintainers,735,CycloneDX
2023-03-24,Contributors,1455,CycloneDX
2023-03-24,Users,564,CycloneDX
2023-03-24,Observers,0,CycloneDX
2023-04-23,Maintainers,760,CycloneDX
2023-04-23,Contributors,1461,CycloneDX
2023-04-23,Users,610,CycloneDX
2023-04-23,Observers,0,CycloneDX
2023-05-23,Maintainers,687,CycloneDX
2023-05-23,Contributors,1376,CycloneDX
2023-05-23,Users,563,CycloneDX
2023-05-23,Observers,0,CycloneDX
2023-06-22,Maintainers,673,CycloneDX
2023-06-22,Contributors,1400,CycloneDX
2023-06-22,Users,641,CycloneDX
2023-06-22,Observers,0,CycloneDX
2023-07-22,Maintainers,662,CycloneDX
2023-07-22,Contributors,1406,CycloneDX
2023-07-22,Users,645,CycloneDX
2023-07-22,Observers,0,CycloneDX
2023-08-21,Maintainers,665,CycloneDX
2023-08-21,Contributors,1471,CycloneDX
2023-08-21,Users,653,CycloneDX
2023-08-21,Observers,0,CycloneDX
2023-09-20,Maintainers,474,CycloneDX
2023-09-20,Contributors,820,CycloneDX
2023-09-20,Users,276,CycloneDX
2023-09-20,Observers,0,CycloneDX
