tool_used,about,link,projectCategory,tags,licence,stars,watchers,forks,releases,latestRelease,packages,usedBy,contributors,openIssues,closedIssues,openPRs,closedPRs,commits,programmingLanguage
dtrack-audit,Meta Data && Feedback for OSS Compass,https://github.com/oss-compass/compass-projects-information,[],[],AGPL-3.0 license,10,2,15,,,0,,14,4,7,0,733,"1,671",
gh-sbom,SBOM generation tool analysis with kglab in terms of accuracy and coverage,https://github.com/nd-crane/sbom-analysis,[],[],Apache-2.0 license,0,4,0,,,0,,3,0,0,0,0,56,HTML
gh-sbom,,https://github.com/maguowei/today,[],[],MIT license,9,2,2,,,0,,2,0,0,2,0,"10,830",Python
gh-sbom,Autonomous (self-hosted) BitTorrent DHT search engine suite.,https://github.com/t-richards/magnetico,[],[],,0,1,0,1,latest,0,,,0,0,0,0,353,Go
gh-sbom,Organization profile,https://github.com/devops-actions/.github,[],[],,0,0,0,,,0,,4,25,0,2,14,144,
gh-sbom,Production-ready detection & response queries for osquery,https://github.com/chainguard-dev/osquery-defense-kit,[],"['security', 'threat-hunting', 'osquery', 'defense']",,454,10,27,19,v1.11.0,0,,3,0,6,0,315,"1,030",Makefile
ko-build/ko,Automatically provision and manage TLS certificates in Kubernetes,https://github.com/cert-manager/cert-manager,[],"['letsencrypt', 'tls', 'kubernetes', 'certificate', 'hacktoberfest', 'crd']",Apache-2.0 license,107000,147,19000,170,v1.13.0,0,372,404,158,2942,50,3013,"8,047",Go
ko-build/ko,RabbitMQ eventing components. Knative Source and Broker.,https://github.com/knative-extensions/eventing-rabbitmq,[],[],Apache-2.0 license,83,10,60,46,v1.11.3,0,,36,8,192,2,1035,902,Go
ko-build/ko,issuer-lib is the Go library for building cert-manager issuers.,https://github.com/cert-manager/issuer-lib,[],[],Apache-2.0 license,1,4,3,4,v0.4.0,0,,4,0,0,3,64,73,Go
ko-build/ko,,https://github.com/thall/nixos,[],[],,3,1,1,,,0,,,0,0,0,0,77,Nix
ko-build/ko,📦 The default bucket for Scoop.,https://github.com/ScoopInstaller/Main,[],"['scoop', 'scoop-apps', 'scoop-bucket']",Unlicense license,12000,33,800,,,,,678,36,2426,13,2581,"43,522",PowerShell
ko-build/ko,🚅Track development velocity,https://github.com/cncf/velocity,[],['cncf'],Apache-2.0 license,148,27,50,,,0,,7,2,13,0,14,"1,023",Shell
ko-build/ko,"CNCF Technical Advisory Group on Contributor Strategy -- maintainer relations, building up contributors, governance, graduation, and more.",https://github.com/cncf/tag-contributor-strategy,[],[],Apache-2.0 license,130,25,89,,,,,34,68,77,10,370,906,HTML
ko-build/ko,适合中国大陆的 Scoop buckets 代理镜像库。从多个开源 bucket 仓库同步更新，包含应用 1.6w+。,https://github.com/lzwme/scoop-proxy-cn,[],"['scoop', 'scoop-apps', 'scoop-bucket']",MIT license,65,1,1,,,0,,2,0,28,0,0,283,Batchfile
ko-build/ko,To test actions,https://github.com/aliok/tag-contributor-strategy-tmp,[],[],Apache-2.0 license,0,1,0,,,0,,,0,0,3,0,4,HTML
ko-build/ko,"Scoop Meta-bucket with all the apps in Scoop, always updated. One bucket for all your needs with the latest version of every app.",https://github.com/okibcn/ScoopMaster,[],"['database', 'apps', 'bucket', 'scoop', 'manifests', 'latest']",Unlicense license,43,3,1,1,DATABASES,0,,2,15,17,1,1,"10,426",PowerShell
ko-build/ko,中国用户能用的 Scoop 应用库，每日同步 Scoop 的官方库，加速应用的下载速度,https://github.com/duzyn/scoop-cn,[],"['scoop', 'scoop-apps', 'scoop-bucket']",MIT license,102,2,3,,,,,5,1,3,0,1,79,PowerShell
ko-build/ko,An RSS feed for seeing when new homebrew formulae are added.,https://github.com/atheken/newbrew,[],[],,0,1,0,,,0,,2,0,0,0,0,65,Makefile
ko-build/ko,copy from scoop-cn project,https://github.com/ExceptionsOccur/scoop-mirror,[],[],,0,1,0,,,0,,,0,0,0,0,187,PowerShell
ko-build/ko,📦 General development tools for applications and games and pretty much everything else too :) . Created and maintained by Andrew Poženel - anderlli0053 . 📦,https://github.com/anderlli0053/DEV-tools,[],"['scoop', 'scoop-apps', 'scoop-tools', 'scoop-bucket', 'scoop-buckets', 'scoop-bucket-autoupdate', 'scoop-search', 'scoop-bucket-backup']",Unlicense license,70,7,15,,,,,10,9,155,0,26,"66,959",PowerShell
ko-build/ko,📈various reports generated from DevStats databases,https://github.com/cncf/devstats-reports,[],[],Apache-2.0 license,8,5,5,,,0,,,0,0,0,0,210,Shell
ko-build/ko,Auto-mirror of scoopinstaller/scoop-main bucket,https://github.com/rivy/scoop.bucket.scoop-main,[],[],,11,2,7,,,0,,,0,3,0,3,"2,224",Perl
ko-build/ko,,https://github.com/Ryanjiena/Breathe,[],[],Unlicense license,2,0,2,,,,,5,1,15,0,5,"6,650",PowerShell
ko-build/ko,Main package repository for production Wolfi images,https://github.com/wolfi-dev/os,[],['wolfi'],View license,500,10,93,,,0,,64,64,462,58,5347,"10,865",Shell
ko-build/ko,Shipwright - a framework for building container images on Kubernetes,https://github.com/shipwright-io/build,[],['hacktoberfest'],Apache-2.0 license,534,15,92,14,Shipwright Build release v0.11.0,16,22,39,117,318,9,940,"1,746",Go
ko-build/ko,Catalog of shared Tasks and Pipelines.,https://github.com/tektoncd/catalog,[],"['task', 'catalog', 'pipeline', 'k8s', 'hacktoberfest', 're-useable', 'tekton']",Apache-2.0 license,609,18,542,,,0,1,180,20,261,13,891,"1,058",Shell
ko-build/ko,CLOMonitor is a tool that periodically checks open source projects repositories to verify they meet certain project health best practices,https://github.com/cncf/clomonitor,[],[],Apache-2.0 license,77,9,35,,,,,20,9,85,5,1174,645,TypeScript
ko-build/ko,Open source analysis tools,https://github.com/X-lab2017/open-digger,[],"['github', 'data-analysis', 'hacktoberfest', 'openrank']",Apache-2.0 license,252,19,76,2,Labeled_data_release_v0.0.2,,,39,20,488,2,872,775,Jupyter
ko-build/ko,A Local development example for Open Match.,https://github.com/castaneai/openmatch-local-dev,[],"['openmatch', 'open-match']",MIT license,4,1,2,,,0,,,0,1,0,1,40,Go
ko-build/ko,"Renames and transforms the tls.crt, tls.key, and ca.crt keys from your Kubernetes Secret resources.",https://github.com/maelvls/secret-transform,[],"['tls', 'certificate', 'x509', 'cert-manager']",,4,3,1,3,v0.3.0,1,,,0,1,0,2,16,Go
ko-build/ko,,https://github.com/deideirui/github-trending-crawler,[],[],,11,2,7,,,0,,,0,0,0,0,844,JavaScript
ko-build/ko,Platform Engineering on Kubernetes :: Book Examples,https://github.com/salaboy/platforms-on-k8s,[],[],Apache-2.0 license,42,4,19,,,0,,10,5,2,3,39,331,HTML
ko-build/ko,,https://github.com/ko-build/setup-ko,[],[],Apache-2.0 license,34,2,11,6,v0.6,1,,6,0,2,3,11,47,Go
ko-build/ko,Dynamically generated view for Kubernetes Ingress objects.,https://github.com/wilsonehusin/ingress-directory,[],"['kubernetes', 'dashboard', 'ingress']",MIT license,0,2,0,,,1,,,0,0,0,0,22,Go
ko-build/ko,,https://github.com/mattfenwick/scaling,[],[],GPL-3.0 license,0,3,0,,,0,,,0,0,0,0,69,Go
ko-build/ko,Collaborate with your flatmates,https://github.com/FlatTrackio/FlatTrack,[],"['javascript', 'docker', 'kubernetes', 'golang', 'community', 'vuejs', 'cloud', 'gitlab', 'docker-compose', 'containers', 'gitlab-ci', 'collaboration', 'flat', 'gitlab-migrated', 'community-house']",AGPL-3.0 license,5,2,0,,,0,,,11,9,11,9,"1,082",Go
ko-build/ko,Demo to show how to do Workload Identity with Harness Pipelines and GCP,https://github.com/harness-community/workload-identity-gke-demo,[],[],Apache-2.0 license,0,3,1,,,0,,,0,0,0,0,51,HCL
ko-build/ko,📈CNCF-created tool for analyzing and graphing developer contributions,https://github.com/cncf/devstats,[],[],Apache-2.0 license,33,11,5,,,,,3,1,25,0,3,387,Shell
ko-build/ko,Reusable workflows/actions for KubeFin,https://github.com/kubefin/actions,[],[],Apache-2.0 license,0,1,0,,,0,,,0,0,0,0,8,
ko-build/ko,oss-estimator,https://github.com/ernado/oss-estimator,[],[],Apache-2.0 license,4,2,0,,,0,,2,0,13,0,46,253,Go
ko-build/ko,"My own, maintained, set of tasks",https://github.com/vdemeester/tasks,[],[],Apache-2.0 license,0,3,1,,,1,,2,0,1,2,24,36,Dockerfile
ko-build/ko,,https://github.com/dio/magex,[],[],,0,1,0,,,0,,,0,0,0,0,4,Go
ko-build/ko,,https://github.com/actions-marketplace-validations/ko-build_setup-ko,[],[],Apache-2.0 license,0,0,0,,,0,,3,0,0,0,0,34,Go
ko-build/ko,,https://github.com/djcass44/ci-tools,[],[],Apache-2.0 license,1,1,0,25,v1.6.4,0,,,0,0,0,0,95,Go
ko-build/ko,"📈DevStats deployment on Kubernetes using Equinix servers and Helm, CoreDNS, containerd, MetalLB, OpenEBS, nginx-ingress, nginx, cert-manager, nfs-server-provisioner.",https://github.com/cncf/devstats-helm,[],[],Apache-2.0 license,9,5,16,,,0,,4,1,0,0,3,766,Shell
ko-build/ko,"Catalog of Tekton resources (Tasks, Pipelines, …) by Red Hat",https://github.com/openshift-pipelines/tektoncd-catalog,[],[],Apache-2.0 license,5,3,8,,,0,,4,0,0,4,43,98,Go
ko-build/ko,"📈DevStats docker images: minimal (hourly cron job sync), full (provisioning/bootstraping), Grafana (UI endpoint)",https://github.com/cncf/devstats-docker-images,[],[],Apache-2.0 license,10,7,16,,,0,,2,0,0,0,2,695,Shell
ko-build/ko,GitOps everything for Efficiency Engineering,https://github.com/PingCAP-QE/ee-ops,[],['devops'],Apache-2.0 license,2,5,5,37,prow-0.9.8,0,,11,8,33,12,635,757,Smarty
ko-build/ko,,https://github.com/actions-marketplace-validations/imjasonh_setup-ko,[],[],Apache-2.0 license,0,0,0,,,0,,3,0,0,0,0,34,Go
ko-build/ko,Experimental golang tekton tasks,https://github.com/shortbrain/golang-tasks,[],[],Apache-2.0 license,0,0,0,1,Release v0.1.0,2,,2,0,0,4,5,8,Dockerfile
ko-build/ko,Release infrastructure for Kubernetes and related components,https://github.com/kubernetes/release,[],"['kubernetes', 'release-infrastructure']",Apache-2.0 license,454,87,508,23,v0.15.1,0,,175,71,552,7,2654,"5,706",Go
ko-build/ko,Nephio project's test infrastructure configuration & tools will be maintained in this repository.,https://github.com/nephio-project/test-infra,[],[],Apache-2.0 license,2,6,17,3,v1.0.1,0,,15,5,180,5,180,272,Shell
ko-build/ko,⚽ My personal Go Playground,https://github.com/tillkuhn/letitgo,[],[],View license,1,3,0,13,v0.0.25,1,,2,1,0,0,48,161,Go
ko-build/ko,golang cross compiler with CGO,https://github.com/gythialy/golang-cross,[],"['docker', 'golang', 'cgo', 'cross-compilation', 'goreleaser', 'golang-cross']",MIT license,109,3,24,122,v1.21.1-0,6,,7,0,20,0,209,413,Dockerfile
ko-build/ko,Docker images mirrored from upstream registries and curated,https://github.com/codepraxis-io/curated-docker-images,[],[],,11,1,7,,,0,,2,0,0,0,0,83,Dockerfile
ko-build/ko,Deep Dive into Docker Containers and DevSecOps pipelines,https://github.com/codepraxis-io/docker-deep-dive,[],[],Apache-2.0 license,26,3,16,,,0,,,0,0,0,0,164,Shell
ko-build/ko,Making local Kubernetes clusters fun and easy to set up,https://github.com/tilt-dev/ctlptl,[],[],Apache-2.0 license,425,8,33,54,v0.8.22,0,4,22,10,65,1,238,271,Go
ko-build/ko,Easy and Repeatable Kubernetes Development,https://github.com/GoogleContainerTools/skaffold,[],"['docker', 'kubernetes', 'containers', 'developer-tools']",Apache-2.0 license,142000,192,16000,170,v2.7.1 Release,8,18,401,676,3293,14,5102,"8,787",Go
ko-build/ko,Spin up an autoscaling stack of Buildkite Agents on Kubernetes,https://github.com/buildkite/agent-stack-k8s,[],['kubernetes'],MIT license,58,12,15,10,v0.7.0,2,,12,14,24,0,163,599,Go
ko-build/ko,,https://github.com/kubernetes/cloud-provider-gcp,[],[],Apache-2.0 license,86,27,172,,,0,,157,16,66,14,513,"1,696",Go
ko-build/ko,dotfiles for cappyzawa,https://github.com/cappyzawa/dotfiles,[],[],,5,3,1,,,0,,2,0,0,0,5,"1,110",Shell
ko-build/ko,,https://github.com/leongross/reprod,[],[],,0,1,0,,,0,,,0,0,0,0,22,Shell
ko-build/ko,Simple Cloud Shell setup for Qwiklabs projects,https://github.com/javiercanadillas/qwiklabs-cloudshell-setup,[],[],,0,1,0,,,0,,,0,0,0,0,31,Shell
ko-build/ko,🌻 Flexible and fast ZSH plugin manager,https://github.com/zdharma-continuum/zinit,[],"['shell', 'zsh', 'plugin-manager', 'zsh-plugin', 'zsh-configuration', 'z-shell', 'zinit']",MIT license,2000,18,120,5,v3.12.0,1,,58,60,134,22,309,"3,814",Shell
ko-build/ko,"Configuration files for bash, zsh, screen, tmux, vim, and so on.",https://github.com/sharkz-wang/dotfiles,[],[],,1,2,0,,,0,,,0,0,3,0,432,Emacs
ko-build/ko,NG Flexible and fast Zsh plugin manager,https://github.com/psprint/Zinit-4,[],"['zsh', 'console', 'tui', 'zsh-plugin', 'zsh-plugin-manager']",MIT license,10,2,1,5,Zinit4 ver. 4.0.13,,,56,0,0,5,0,"3,864",Shell
ko-build/ko,,https://github.com/poethera/skaffold,[],[],Apache-2.0 license,0,1,0,,,0,,393,0,0,0,0,"8,787",Go
ko-build/ko,Build OCI images from APK packages directly without Dockerfile,https://github.com/chainguard-dev/apko,[],"['docker', 'containers', 'oci']",Apache-2.0 license,841,11,71,,,2,10,34,65,135,8,691,"1,678",Go
ko-build/ko,,https://github.com/kubernetes-sigs/release-utils,[],[],Apache-2.0 license,15,7,16,9,v0.7.4,,,11,0,6,0,87,224,Go
ko-build/ko,Build and deploy Go applications with Terraform,https://github.com/ko-build/terraform-provider-ko,[],"['terraform-provider', 'container-image', 'ko']",MPL-2.0 license,23,2,11,18,v0.0.9,0,,7,8,4,1,89,193,Go
pip-audit,"Tern is a software composition analysis tool and Python library that generates a Software Bill of Materials for container images and Dockerfiles. The SBOM that Tern generates will give you a layer-by-layer view of what's inside your container in a variety of formats including human-readable, JSON, HTML, SPDX and more.",https://github.com/tern-tools/tern,[],"['python', 'docker', 'open-source', 'tool', 'containers', 'compliance', 'dependencies', 'spdx', 'metadata-extraction', 'risk-management', 'software-composition-analysis', 'oss-compliance', 'sbom', 'supply-chain-security']",,892,30,187,23,Release 2.12.1,0,,65,49,473,2,707,"1,101",Python
pip-audit,Trivy plugin for OCI referrers,https://github.com/aquasecurity/trivy-plugin-referrer,[],[],Apache-2.0 license,15,4,5,10,v0.2.3,0,,5,0,6,0,17,20,Go
pip-audit,,https://github.com/wescale/abhra-catherine,[],[],,1,4,1,,,0,,2,0,0,0,0,550,Shell
pip-audit,A repository for the SBOM analysis project of the 2022 REU program,https://github.com/MSUSEL/sbom-analysis,[],[],MIT license,1,2,1,,,0,,3,0,0,0,2,105,Rust
pip-audit,Sample CI/CD pipeline for creating container images with provenance details.,https://github.com/toddysm/cssc-pipeline,[],"['containers', 'signatures', 'software-supply-chain', 'signature-verification', 'notary', 'sigstore', 'software-supply-chain-security']",Apache-2.0 license,1,1,0,,,0,,,0,0,0,23,150,Shell
pip-audit,Signature Discovery Utility,https://github.com/Venafi/sigscan,[],[],Apache-2.0 license,6,4,1,3,v0.3.0,0,,2,0,1,0,3,41,Go
pip-audit,A suite of tools to automate software compliance checks.,https://github.com/oss-review-toolkit/ort,[],"['package-manager', 'open-source-licensing', 'dependency-graph', 'compliance', 'dependencies', 'license', 'spdx', 'copyright', 'hacktoberfest', 'license-management', 'sca', 'license-checking', 'license-scan', 'package-scan', 'copyright-scan', 'ospo', 'oss-compliance', 'sbom', 'cyclonedx', 'sbom-generator']",Apache-2.0 license,13000,42,260,3,1.1.0,2,,74,287,800,40,6420,"13,942",Kotlin
pip-audit,Flask application to greet user,https://github.com/test-org-cicd/flask-app-project,[],[],GPL-3.0 license,0,1,0,,,0,,,0,0,0,0,32,HTML
pip-audit,,https://github.com/doubleopen-project/ort-jenkinsfile,[],[],,0,3,1,,,0,,,0,0,0,0,7,
sbom-cli,,https://github.com/ottosulin/simplegoservice,[],[],MIT license,1,2,0,,,0,,,0,0,1,0,27,Go
sbom-cli,,https://github.com/krol3/helloworld,[],[],,0,2,1,,,0,,,0,0,3,1,9,Go
sbom-cli,"🦙 MegaLinter analyzes 50 languages, 22 formats, 21 tooling formats, excessive copy-pastes, spelling mistakes and security issues in your repository sources with a GitHub Action, other CI tools or locally.",https://github.com/oxsecurity/megalinter,[],"['kotlin', 'python', 'java', 'markdown', 'golang', 'jenkins', 'groovy', 'security', 'formatter', 'terraform', 'best-practices', 'linter', 'gitlab-ci', 'apex', 'autofix', 'code-quality', 'linters', 'azure-pipelines', 'sarif-report', 'megalinter']",AGPL-3.0 license,15000,14,192,137,MegaLinter v7.4.0,129,722,98,48,641,12,2237,"2,575",Dockerfile
sbom-cli,Flowgre - slinging packets since 2022!,https://github.com/dmabry/flowgre,[],[],Apache-2.0 license,6,2,0,8,v0.4.8,0,,2,0,0,0,66,222,Go
sbom-cli,,https://github.com/bkself/struts-showcase,[],[],Apache-2.0 license,0,1,0,,,0,,2,0,0,0,0,36,Java
sbom-cli,Hello World Python application using Docker and GitHub Actions,https://github.com/erich-simplebet/hello-python-docker-trivy,[],[],,0,1,0,,,0,,,1,0,0,1,22,Dockerfile
sbom-cli,boostsecurityio/scanner-testing,https://github.com/boostsecurityio/scanner-testing,[],[],,1,7,1,,,0,,11,2,159,2,159,149,Python
sbom-cli,,https://github.com/GnurTrung/DoAnTN_FE,[],[],,0,1,0,,,0,,,0,0,0,3,20,JavaScript
sbom-cli,,https://github.com/cadonuno/Verademo-Sca,[],[],,1,1,1,,,0,,,3,0,3,0,520,Java
sbom-cli,,https://github.com/boost-community/scanner-registry,[],[],,0,4,6,,,0,,15,0,0,0,81,212,Python
sbom-cli,Hard fork of boostsecurityio/dev-registry only used to test boostsecurityio/scanner-registry-action,https://github.com/ledo01/dev-registry,[],[],,0,1,0,,,0,,11,0,0,0,5,207,Python
sbom-cli,,https://github.com/my-test-org883/ChatGPT,[],[],GPL-2.0 license,0,0,0,,,0,,,0,0,0,0,281,Python
sbom-cli,,https://github.com/AliElkhattabi99/KeyCloak,[],[],,0,1,0,,,0,,,0,0,0,0,28,TypeScript
sbom-cli,Veracode Container/IaC/Secrets Scanning GitHub Action,https://github.com/veracode/container_iac_secrets_scanning,[],[],,1,3,2,1,Veracode Container/IaC/Secrets scanning,0,,2,0,0,0,0,102,JavaScript
sbom-cli,,https://github.com/5l1D3R/veracode-container-scanning-action,[],[],,0,2,0,,,0,,2,0,0,0,0,97,JavaScript
sbom-cli,Slides for my container talks,https://github.com/nicholasdille/container-slides,[],"['docker', 'kubernetes', 'containers', 'slides', 'demos']",View license,53,4,11,79,Mastering Kubernetes: Supply Chain Security for and with Kubernetes v20230711.1,0,,2,4,0,14,3,609,Shell
sbom-cli,,https://github.com/aveiga/kubernetes-license-check,[],[],MIT license,0,1,0,,,0,,,0,0,0,0,5,Shell
sbom-cli,"GitHub actions and GitLab CI templates to run various vulnerability scanners, upload the results into SecObserve and make the results of the scans available for download as artefacts in JSON format.",https://github.com/MaibornWolff/secobserve_actions_templates,[],[],,0,5,0,1,2023_09,,,2,0,0,7,78,99,Shell
sbom-cli,,https://github.com/vrabbi-tap/tap-scanner-integrations,[],[],,0,0,0,,,0,,,0,1,0,0,11,Shell
sbom-cli,GitHub Action for Software Composition Analysis,https://github.com/DataDog/datadog-sca-github-action,[],[],Apache-2.0 license,0,2,0,,,0,,,0,0,0,3,9,Shell
sbom-cli,This is an Node API application with several vulenrabilities.,https://github.com/brunobotelhobr/My-Sample-API,[],[],MIT license,3,1,18,,,0,,,0,20,0,31,108,JavaScript
sbom-cli,A GitHub action for TDB analysis,https://github.com/juli1/tdb-github-action,[],[],,0,1,0,,,0,,,0,0,0,0,4,Shell
sbom-cli,"Shared Jenkins library which all ODS projects & components use - provisioning, SonarQube code scanning, Nexus publishing, OpenShift template based deployments and repository orchestration",https://github.com/opendevstack/ods-jenkins-shared-library,[],"['jenkins', 'openshift', 'sonarqube', 'jenkins-pipeline', 'nexus-repository', 'shared-library']",Apache-2.0 license,66,31,52,9,v4.3.1,0,,45,89,270,17,652,"1,609",Groovy
sbom-cli,Snyk CLI scans and monitors your projects for security vulnerabilities.,https://github.com/snyk/cli,[],"['security', 'monitor', 'vulnerabilities', 'snyk']",View license,46000,165,578,1667,v1.1227.0,,268000,219,101,442,86,4215,"6,437",TypeScript
sbom-cli,,https://github.com/threatcode/cli,[],[],View license,0,1,0,1,v1.1.1,0,,3,0,0,25,26,37,TypeScript
sbom-cli,,https://github.com/sulaiman-coder/vulmap,[],[],View license,0,1,0,,,0,,,0,0,14,0,4,TypeScript
sbom-cli,"Visualize Kubernetes & DevSecOps Workflows. Tracks changes/events real-time across your entire K8s clusters, git repos, container registries, SBOM, Vulnerability foot print, etc. , analyzing their effects and providing you with the context you need to troubleshoot efficiently. Get the Observability you need, easily.",https://github.com/intelops/kubviz,[],"['kubernetes', 'devops', 'monitoring', 'helm', 'helm-charts', 'cloudnative', 'troubleshooting', 'observability', 'devsecops']",,24,3,13,70,client-1.1.4,5,,12,16,20,15,197,575,Go
sbom-cli,A simple CLI to manage your Foundries Factory,https://github.com/foundriesio/fioctl,[],[],Apache-2.0 license,5,10,18,43,Release v0.36,,,16,8,35,6,227,552,Go
sbom-cli,Run individual controls or full compliance benchmarks for across all of your GitHub resources using Steampipe.,https://github.com/turbot/steampipe-mod-github-compliance,[],"['github', 'security', 'cis', 'sql', 'compliance', 'hacktoberfest', 'cis-benchmark', 'steampipe', 'steampipe-mod']",Apache-2.0 license,8,8,0,,,,,9,2,9,0,26,27,HCL
swift-package-sbom,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",https://github.com/apache/airflow,[],"['python', 'workflow', 'airflow', 'scheduler', 'apache', 'hacktoberfest', 'apache-airflow']",Apache-2.0 license,318000,764,129000,70,Apache Airflow 2.7.1,86,75000,2619,712,7306,169,22884,"21,547",Python
swift-package-sbom,Vulnerability Scanner Suite based on grype and syft from anchore,https://github.com/davideshay/vulnscan,[],[],MIT license,48,1,2,,,0,,,1,0,0,3,74,JavaScript
swift-package-sbom,the flow of time is always cruel,https://github.com/babywyrm/sysadmin,[],[],,9,2,7,,,0,,,0,0,2,0,"2,051",Python
swift-package-sbom,,https://github.com/scribe-security/csbom,[],[],,0,1,1,,,0,,,0,0,0,0,20,Python
swift-package-sbom,Apache Airflow,https://github.com/a0x8o/airflow,[],[],Apache-2.0 license,3,3,2,,,0,,20,0,0,19,25,383,Python
swift-package-sbom,,https://github.com/sonatype-nexus-community/cargo-pants,[],['hacktoberfest'],Apache-2.0 license,26,9,8,9,Generating messages in a more organized manner,0,,10,7,27,2,34,192,Rust
swift-package-sbom,Linux agent used to submit realtime SBOMs and dependency usage information to EdgeBit,https://github.com/edgebitio/edgebit-agent,[],['rust'],,8,7,4,8,v0.4.2,0,,,0,0,0,65,154,C
swift-package-sbom,I AM SHER LOCKED. Dashboard for Appknox Users.,https://github.com/appknox/irene,[],"['ember', 'security', 'emberjs', 'appknox', 'security-dashboard']",,16,12,10,90,8.4.0,0,,21,5,334,20,907,"5,077",JavaScript
swift-package-sbom,Google Cloud Client Libraries for Go.,https://github.com/googleapis/google-cloud-go,[],"['go', 'golang', 'google-cloud', 'cloud-storage', 'cloud-pubsub', 'cloud-bigquery', 'cloud-datastore']",Apache-2.0 license,34000,256,12000,2148,serviceusage: v1.8.0,0,784000,329,197,3821,62,4475,"7,219",Go
swift-package-sbom,TEMPORARY repo to contain different draft examples for SPDX 3.0 serializations,https://github.com/spdx/spdx-3-serialization-prototype-playground,[],[],CC0-1.0 license,1,7,3,,,0,,5,1,0,0,22,64,Python
swift-package-sbom,,https://github.com/CircleCI-Public/ansible,[],[],MIT license,3,9,4,,,,,5,4,10,0,210,486,Python
swift-package-sbom,An Action to wrap creating an SBOM via REST API,https://github.com/advanced-security/generate-sbom-action,[],[],MIT license,10,2,3,1,v1,0,,2,0,0,7,35,42,TypeScript
swift-package-sbom,,https://github.com/wlynch/kcna2022,[],[],Apache-2.0 license,1,2,0,,,0,,,0,0,0,4,27,Go
swift-package-sbom,Base images for use by GeoNet tools,https://github.com/GeoNet/base-images,[],[],,0,4,1,,,29,,6,2,99,2,99,88,Dockerfile
swift-package-sbom,Insights Engineering Container Images,https://github.com/insightsengineering/ci-images,[],"['docker', 'r', 'images', 'reproducibility', 'rocker']",,8,7,2,19,2023.09.22,26,,7,1,15,0,65,134,R
swift-package-sbom,NodeJS Application Template with Github Action Gitops,https://github.com/cloudopsworks/node-app-template,[],[],,0,2,0,,,0,,,0,0,0,0,130,Makefile
swift-package-sbom,A github action to upload an SBOM to Manifest Cyber,https://github.com/manifest-cyber/manifest-github-action,[],[],,0,2,0,5,v1.0.4,0,,5,0,0,2,17,20,JavaScript
swift-package-sbom,Code-Ready Dependency Analytics JavaScript API,https://github.com/RHEcosystemAppEng/exhort-javascript-api,[],[],Apache-2.0 license,0,1,4,,,2,,4,0,2,1,53,142,JavaScript
swift-package-sbom,A GitHub action for bomber (https://github.com/devops-kung-fu/bomber),https://github.com/devops-kung-fu/bomber-action,[],[],MPL-2.0 license,2,1,1,,,0,,2,3,0,0,1,14,Shell
swift-package-sbom,Builds istio releases in a hermetic and reproducible environment,https://github.com/istio/release-builder,[],[],Apache-2.0 license,45,76,76,,,0,,36,4,1631,4,1631,814,Go
swift-package-sbom,carbon-black-cloud-container-cli (also known as cbctl) is a CLI tool that can be used to scan any container-based images in the command line or in CI/CD pipelines.,https://github.com/vmware/carbon-black-cloud-container-cli,[],['oci'],Apache-2.0 license,4,5,6,9,v1.9.2,0,,5,1,0,1,27,45,Go
swift-package-sbom,this repository contains the gok CLI tool of gokrazy,https://github.com/gokrazy/tools,[],[],BSD-3-Clause license,46,5,26,,,,,21,5,22,2,33,276,Go
swift-package-sbom,Policies written in rego to make decisions based on SBOM,https://github.com/RealHarshThakur/sbom-policies,[],[],,1,2,0,,,0,,,0,0,0,0,3,Go
swift-package-sbom,"Kubevuln is an in-cluster component of the Kubescape security platform. It scans container images for vulnerabilities, using Grype as its engine.",https://github.com/kubescape/kubevuln,[],"['kubernetes', 'vulnerability-detection', 'kubescape', 'kubescape-helm']",Apache-2.0 license,12,1,18,48,Release v0.2.110,0,,17,1,1,2,149,271,Go
swift-package-sbom,,https://github.com/usfca-cs490-sp23/admissions-webhook,[],[],,2,0,0,5,v5.0.0,0,,3,0,13,0,14,144,Go
swift-package-sbom,A set of CI/CD helper packages for Dagger.io,https://github.com/zcubbs/dagger-utils,[],"['lint', 'go', 'docker', 'golang', 'npm', 'dagger', 'scan', 'cicd']",,3,1,0,11,v1.0.10,0,,,0,0,0,0,15,Go
swift-package-sbom,,https://github.com/RealHarshThakur/dagger-builpack,[],[],,5,2,3,,,0,,,0,0,0,1,17,Go
distro2SBOM,A repository for noteworthy projects.,https://github.com/mherman-fi/cool-projects,[],[],,0,1,0,,,0,,,0,0,0,0,25,HTML
sbom4files,Cowrie SSH/Telnet Honeypot https://cowrie.readthedocs.io,https://github.com/cowrie/cowrie,[],"['ssh', 'security', 'honeypot', 'telnet', 'sftp', 'scp', 'attacker', 'threat-sharing', 'threatintel', 'kippo', 'threat-analysis', 'cowrie', 'deception', 'cowrie-ssh', 'telnet-honeypot', 'decoy']",,46000,123,818,19,v.2.5.0,0,,140,96,843,9,993,"2,668",Python
