tool_used,about,link,projectCategory,tags,licence,stars,watchers,forks,releases,latestRelease,packages,usedBy,contributors,openIssues,closedIssues,openPRs,closedPRs,commits,programmingLanguage,format
cyclonedx-node-npm,,https://github.com/superstoffer/redis-commander-arm64,[],"['redis', 'redis-commander']",MIT license,0,1,0,,,0.0,,2,0,0,0,9,25,JavaScript,CycloneDX
cyclonedx-node-npm,Insert icons that have hover text that can include links.,https://github.com/MO-Movia/MO-Movia-licit-plugin-contrib-infoicon,[],[],MIT license,2,2,0,,,0.0,,5,0,0,1,16,52,TypeScript,CycloneDX
cyclonedx-node-npm,Ability to export the editor content as pdf.,https://github.com/MO-Movia/licit-plugin-contrib-export-pdf,[],[],MIT license,2,3,0,,,0.0,,7,0,0,1,8,31,TypeScript,CycloneDX
cyclonedx-node-npm,Example for https://github.com/CycloneDX/cyclonedx-node-npm/issues,https://github.com/alexthemark/example-unmet-peer-dep,[],[],,0,2,0,,,0.0,,,0,0,0,0,6,,CycloneDX
cyclonedx-node-npm,,https://github.com/nais/teams-frontend,[],['nais-features'],,1,2,1,,,0.0,,9,4,6,0,9,312,Elm,CycloneDX
cyclonedx-node-npm,,https://github.com/adam-skalicky/juice-shop,[],[],MIT license,0,1,0,,,0.0,,23,2,0,6,0,"19,125",TypeScript,CycloneDX
cyclonedx-node-npm,Tailormap frontend,https://github.com/B3Partners/tailormap-viewer,[],"['hacktoberfest', 'ogc-services', 'webmapping']",MIT license,1,6,1,5,v11.0.0 🎁,3.0,,11,3,483,3,483,"1,470",TypeScript,CycloneDX
cyclonedx-node-npm,Support module of commonly used files for licit editor and plugins,https://github.com/MO-Movia/licit-ui-commands,[],[],MIT license,2,3,0,,,0.0,,8,0,0,0,25,89,TypeScript,CycloneDX
cyclonedx-node-npm,Some modification to the PM Tables capabilities that allows the removal of padding and margins to allow better fitment of images inside of a table cell.,https://github.com/MO-Movia/MO-Movia-licit-plugin-contrib-table-mods,[],[],MIT license,2,2,0,,,0.0,,4,0,0,1,7,19,TypeScript,CycloneDX
cyclonedx-node-npm,Styles plugin for Licit - giving styles features like more powerful editors,https://github.com/MO-Movia/licit-plugin-contrib-styles,[],[],MIT license,4,4,0,5,ProseMirror model upgrade,0.0,,14,0,0,0,32,132,JavaScript,CycloneDX
cyclonedx-node-npm,The easy cloud based documentation,https://github.com/docupike/docs,[],"['documentation', 'docs', 'assets', 'manual', 'cmdb', 'itam', 'docupike']",CC-BY-SA-4.0 license,5,5,2,,,,,11,0,0,14,210,486,HTML,CycloneDX
cyclonedx-node-npm,,https://github.com/CGOAT24/portfolio,[],[],,0,1,0,,,,,3,4,48,4,48,94,Vue,CycloneDX
cyclonedx-node-npm,"Glossary/Dictionary plugin - allows linking to a glossary/acronym/dictionary term, and when hovered over, displays the meaning/spelled out acronym/definition.",https://github.com/MO-Movia/licit-plugin-contrib-glossary,[],[],MIT license,2,3,0,,,0.0,,4,0,0,0,4,12,TypeScript,CycloneDX
cyclonedx-node-npm,User interface for the Query Engine.,https://github.com/Yaytay/query-engine-ui,[],[],,0,1,0,15,0.0.16,0.0,,2,0,0,0,101,231,TypeScript,CycloneDX
cyclonedx-node-npm,"🏠 personal page, with a terminal like look and my favourite colors from the dracula theme",https://github.com/janlingen/lingen.tech,[],"['css', 'html', 'angular', 'typescript', 'dracula-theme']",,2,1,0,,,,,,0,0,0,0,192,TypeScript,CycloneDX
cyclonedx-node-npm,creates CycloneDX Software Bill of Materials (SBOM) from node-based projects,https://github.com/CycloneDX/cyclonedx-node-module,[],"['nodejs', 'node', 'dependency-graph', 'bom', 'metapackage', 'meta-package', 'software-bill-of-materials', 'sbom', 'cyclonedx', 'sbom-generator', 'sbom-tool']",Apache-2.0 license,114,8,37,33,4.0.3,,,23,0,98,0,251,484,,CycloneDX
cyclonedx-node-npm,Just a sample project to play around with,https://github.com/mcombuechen/sbom-distribution-examples,[],[],GPL-3.0 license,1,2,0,18,v0.11.3,0.0,,3,0,2,0,10,40,Go,CycloneDX
cyclonedx-node-npm,,https://github.com/RHEcosystemAppEng/exhort,[],[],Apache-2.0 license,3,2,14,1,Exhort v1.0.0,1.0,,4,0,13,4,145,124,Java,CycloneDX
cyclonedx-node-npm,,https://github.com/santebe/AppWeb-JuiceShopDevSec,[],[],MIT license,0,1,0,,,0.0,,102,0,15,5,11,"18,737",TypeScript,CycloneDX
cyclonedx-node-npm,"Utility that provides an API platform for validating, querying and managing BOM data",https://github.com/CycloneDX/sbom-utility,[],"['owasp', 'bom', 'vex', 'vdr', 'spdx', 'spdx-license', 'hacktoberfest', 'bill-of-materials', 'software-bill-of-materials', 'purl', 'package-url', 'sbom', 'cyclonedx', 'obom', 'mbom', 'saasbom', 'spdx-sbom', 'sbom-tool', 'sbom-quality']",,40,5,7,6,Release v0.13.0,0.0,1,3,13,14,0,32,251,Go,CycloneDX
cyclonedx-node-npm,,https://github.com/luisillobret2/hackthecat,[],[],,0,1,0,,,0.0,,2,8,0,2,0,15,CSS,CycloneDX
cyclonedx-node-npm,,https://github.com/Devmoose210/Test,[],[],MIT license,0,1,0,,,0.0,,103,0,0,1,1,"19,125",TypeScript,CycloneDX
cyclonedx-node-npm,Command line interface for the Phylum API,https://github.com/phylum-dev/cli,[],"['rust', 'cli', 'security', 'malware', 'supply-chain', 'vulnerabilities', 'software-supply-chain', 'malware-detection', 'security-scan', 'software-supply-chain-security', 'secure-software-supply-chain']",GPL-3.0 license,88,7,10,110,v5.7.1,,,21,22,383,2,827,844,Rust,CycloneDX
cyclonedx-node-npm,,https://github.com/OctopusSolutionsEngineering/Octopub,[],[],Apache-2.0 license,0,0,1,,,1.0,,2,0,1,0,1,222,Java,CycloneDX
cyclonedx-node-npm,,https://github.com/mcasperson/OctopusBuilder-ECS,[],[],,0,2,0,,,0.0,,2,0,0,0,0,3,Java,CycloneDX
cyclonedx-node-npm,,https://github.com/mcasperson/Octopub,[],[],,0,2,0,,,0.0,,,0,0,0,0,102,Java,CycloneDX
cyclonedx-node-npm,"Test data service to create random persons with valid address, phone number, bank account, credit card and avatar image for software tests",https://github.com/datengaertnerei/test-data-service,[],"['testing', 'credit-card', 'test-automation', 'testing-tools', 'swagger-ui', 'avatar-generator', 'test-data', 'spring-boot-application', 'gdpr', 'test-data-generator', 'postal-addresses', 'iban-generate', 'gdpr-compliant']",MIT license,4,2,0,13,Release V1.0.12,1.0,,5,1,7,2,1565,"2,227",Java,CycloneDX
cyclonedx-node-npm,,https://github.com/leanix/github-actions-store-leanix-plugin,[],"['intellectual-property-of-leanix', 'team-cider']",Apache-2.0 license,2,5,1,6,Support for passing settings.xml for maven based projects,0.0,,8,1,0,1,15,49,JavaScript,CycloneDX
cyclonedx-node-npm,Liten app som lager testdata og publiserer de på rapiden,https://github.com/navikt/dp-testdata,[],[],,0,5,0,,,0.0,,2,6,40,6,40,22,TypeScript,CycloneDX
cyclonedx-node-npm,The standard design for Puzzle tools,https://github.com/puzzle/puzzle-shell,[],[],Apache-2.0 license,4,7,0,,,0.0,,3,2,12,0,24,101,TypeScript,CycloneDX
cyclonedx-node-npm,,https://github.com/navikt/dp-aktivitetslogg-frontend,[],[],,0,5,0,,,0.0,,2,6,27,6,27,55,TypeScript,CycloneDX
cyclonedx-node-npm,,https://github.com/mcasperson/OctopusBuilder-EKS,[],[],,0,2,0,,,0.0,,2,0,0,0,0,10,Java,CycloneDX
cyclonedx-node-npm,Integrate into your CI/CD pipeline to manage service and SBOM information automatically for your LeanIX VSM workspace,https://github.com/leanix/vsm-discovery-github-action,[],"['intellectual-property-of-leanix', 'team-cider']",View license,2,2,3,1,v1.0.0,,,7,0,0,1,15,142,JavaScript,CycloneDX
cyclonedx-node-npm,A tool to produce multi-version debloated projects,https://github.com/ASSERT-KTH/multee,[],[],MIT license,0,13,0,,,0.0,,2,0,0,0,0,227,Python,CycloneDX
cyclonedx-node-npm,,https://github.com/mUsman3/Hello-World-NodeJs,[],[],MIT license,0,1,1,,,0.0,,2,0,0,0,8,47,JavaScript,CycloneDX
cyclonedx-php-composer,👓 Awesome lists in JSON format.,https://github.com/lockys/Awesome.json,[],"['awesome', 'awesome-list']",MIT license,96,9,31,,,0.0,,7,0,3,0,1051,"2,403",JavaScript,CycloneDX
cyclonedx-php-composer,"A repository with examples of CycloneDX BOMs (SBOM, SaaSBOM, OBOM, VEX, etc)",https://github.com/CycloneDX/bom-examples,[],"['owasp', 'bom', 'vex', 'bill-of-materials', 'software-bill-of-materials', 'sbom', 'cyclonedx', 'sbom-examples', 'obom', 'mbom', 'saasbom']",CC0-1.0 license,120,11,49,,,0.0,,5,9,7,1,24,116,,CycloneDX
cyclonedx-php-composer,PSR-3 Compliant log implementation,https://github.com/kronostechnologies/kronos-log,[],[],MIT license,3,21,0,27,v5.0.0,0.0,,15,1,2,0,138,304,PHP,CycloneDX
cyclonedx-php-composer,"A simple platform information plugin for WordPress. Shows you environment variables, PHP settings and more.",https://github.com/newtovaux/platforminfo,[],"['plugin', 'wordpress', 'shared-hosting', 'phpinfo', 'platforminfo']",GPL-2.0 license,2,1,0,29,1.2.5,,,,0,0,0,0,221,PHP,CycloneDX
cyclonedx-php-composer,,https://github.com/Uvacoder/aaa-json-collect,[],[],,1,1,0,,,0.0,,8,0,0,0,0,"2,260",,CycloneDX
cyclonedx-php-composer,DSA Transparency Database,https://github.com/digital-services-act/transparency-database,[],[],,3,2,0,,,0.0,,2,0,74,0,171,907,JavaScript,CycloneDX
cyclonedx-php-composer,,https://github.com/agnieszka-docplanner/dependency-track,[],[],,0,1,0,,,0.0,,,0,0,0,9,101,,CycloneDX
cyclonedx-php-composer,Filesystem abstraction library,https://github.com/kronostechnologies/filesystem,[],[],MIT license,0,21,0,18,v2.11.0,0.0,,20,1,0,1,172,271,PHP,CycloneDX
cyclonedx-php-composer,Projet de candidature AXOPEN - PHP,https://github.com/AxopenLyon/candidature-php,[],[],,0,1,0,,,0.0,,,0,0,0,0,1,PHP,CycloneDX
cyclonedx-php-composer,Kronos OAuth2 providers for https://github.com/thephpleague/oauth2-client,https://github.com/kronostechnologies/oauth2-providers,[],[],MIT license,0,19,0,12,v3.5.0,0.0,,16,1,1,3,69,176,PHP,CycloneDX
cyclonedx-php-composer,WordPress integration with OWASP CycloneDX and Dependency Track,https://github.com/sepbit/wpbom,[],[],,2,1,1,,,0.0,,,0,3,0,0,12,PHP,CycloneDX
cyclonedx-php-composer,A PHP Content-Security-Policy header generator,https://github.com/kronostechnologies/kronos-csp,[],[],MIT license,1,17,0,3,v2.0.1,0.0,,9,1,0,0,63,74,PHP,CycloneDX
cyclonedx-php-composer,A simple python client for dependency-track.,https://github.com/ioggstream/dependencytrack-py,[],[],BSD-3-Clause license,0,2,0,,,0.0,,,2,0,0,0,4,Python,CycloneDX
cyclonedx-php-composer,Use Datadog from your CI.,https://github.com/DataDog/datadog-ci,[],"['continuous-integration', 'ci']",Apache-2.0 license,97,451,43,161,v2.21.0,0.0,,92,43,63,9,954,"3,114",TypeScript,CycloneDX
cyclonedx-php-composer,,https://github.com/KieceDonc/M1_WebAvancee_Projet,[],[],,0,2,0,,,0.0,,5,0,0,0,21,123,PHP,CycloneDX
cyclonedx-php-composer,Port of https://github.com/snc/SncRedisBundle RedisSessionHandler,https://github.com/kronostechnologies/redis-session-handler,[],[],MIT license,3,22,0,2,v1.0.1,0.0,,6,1,0,0,36,53,PHP,CycloneDX
cyclonedx-php-composer,RRULE,https://github.com/kronostechnologies/rrule,[],[],,0,14,0,6,v3.1.2,0.0,,8,1,1,0,64,80,PHP,CycloneDX
cyclonedx-php-composer,,https://github.com/aamedina/ssvc,[],[],ISC license,0,1,0,,,0.0,,,0,0,0,0,39,Clojure,CycloneDX
cyclonedx-php-composer,,https://github.com/equisoft-actions/composer-sbom,[],[],Apache-2.0 license,0,1,0,10,v2.1.5,0.0,,5,1,1,0,19,34,,CycloneDX
cyclonedx-php-composer,GitHub action to generate a CycloneDX SBOM for PHP Composer,https://github.com/CycloneDX/gh-php-composer-generate-sbom,[],"['php', 'owasp', 'bom', 'php-composer', 'bill-of-materials', 'software-bill-of-materials', 'sbom', 'github-action', 'cyclonedx', 'sbom-generator']",Apache-2.0 license,0,4,0,3,Maintenance release,,,3,1,1,0,6,23,JavaScript,CycloneDX
cyclonedx-php-composer,,https://github.com/actions-marketplace-validations/CycloneDX_gh-php-composer-generate-sbom,[],[],Apache-2.0 license,0,0,0,,,0.0,,,0,0,0,0,16,JavaScript,CycloneDX
cyclonedx-php-composer,Github action to generate BoM and upload to OWASP dependency track for vulnerability analysis,https://github.com/Quobis/action-owasp-dependecy-track-check,[],[],MIT license,16,6,13,4,v1.3,0.0,,3,5,3,0,4,49,Shell,CycloneDX
cyclonedx-php-composer,,https://github.com/actions-marketplace-validations/Quobis_action-owasp-dependecy-track-check,[],[],MIT license,1,0,0,,,0.0,,3,0,0,0,0,49,Shell,CycloneDX
cyclonedx-php-composer,The repository for high quality TypeScript type definitions.,https://github.com/DefinitelyTyped/DefinitelyTyped,[],"['definition', 'typescript', 'types', 'typescript-definitions', 'dts', 'typings', 'hacktoberfest']",View license,453000,663,295000,,,,216m,5000+,703,7221,207,56365,"84,804",TypeScript,CycloneDX
cyclonedx-webpack-plugin,Silk Linked Data Integration Framework,https://github.com/silk-framework/silk,[],[],View license,221,30,63,13,Release v3.6.0,0.0,,31,38,60,19,597,"14,797",Scala,CycloneDX
cyclonedx-webpack-plugin,Digital Experience Manager module which introduces server management UI,https://github.com/Jahia/serverSettings,[],"['product', 'core', 'supported']",Apache-2.0 license,0,59,7,,,0.0,,33,1,113,1,113,922,Java,CycloneDX
cyclonedx-webpack-plugin,ca3s is a CA system with a flexible RA part based on BPM aiming to automate as much as possible. Therefore providing ACME and SCEP interfaces in addition to the usual web form. Aggregating certificate sets from different sources and using CMP-connected CAs or ADCS instances for certificate creation. The ca3s core server is based on spring boot 2…,https://github.com/kuehne-trustable-de/ca3sCore,[],[],,7,3,2,,,0.0,,5,17,21,24,300,864,Java,CycloneDX
cyclonedx-webpack-plugin,,https://github.com/aidansteele/cyclonedx-webpack-repro,[],[],,0,3,0,,,0.0,,,0,0,0,0,1,JavaScript,CycloneDX
cyclonedx-webpack-plugin,,https://github.com/Jahia/jahia-developer-tools,[],"['product', 'supported']",,0,14,0,,,0.0,,7,0,0,0,13,23,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Search UI connector for Jahia Augmented Search,https://github.com/Jahia/augmented-search-ui,[],"['product', 'supported', 'augmented-search']",MIT license,0,19,1,,,0.0,,12,16,55,16,55,95,JavaScript,CycloneDX
cyclonedx-webpack-plugin,DX module that provides enterprise level module management functionality,https://github.com/Jahia/module-manager,[],"['product', 'core', 'supported']",Apache-2.0 license,2,57,3,,,0.0,,27,8,109,8,109,492,Java,CycloneDX
cyclonedx-webpack-plugin,"Jahia Navigation front-end, starting from v8",https://github.com/Jahia/jahia-ui-root,[],"['product', 'supported']",MIT license,0,15,0,,,0.0,,19,2,162,2,162,218,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Digital Experience Manager module that brings role and permission management UI,https://github.com/Jahia/rolesmanager,[],"['product', 'core', 'supported']",,2,59,1,,,0.0,,24,11,62,11,62,253,Java,CycloneDX
cyclonedx-webpack-plugin,Menu entries for category manager in Jahia 8,https://github.com/Jahia/jahia-category-manager,[],"['product', 'core', 'supported']",MIT license,0,16,0,,,0.0,,12,0,0,16,41,34,JavaScript,CycloneDX
cyclonedx-webpack-plugin,,https://github.com/Jahia/copy-to-other-languages,[],"['product', 'supported']",MIT license,0,10,0,1,copy-to-other-languages-2.0.0,,,9,0,0,1,26,63,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Menu entries for the Repository Explorer in Jahia 8,https://github.com/Jahia/jahia-repository-explorer,[],"['product', 'core', 'supported']",MIT license,0,16,0,,,,,12,0,0,7,39,39,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Dashboard module for Jahia 8,https://github.com/Jahia/jahia-dashboard,[],"['product', 'supported']",,0,16,1,2,jahia-dashboard-1.6.0,0.0,,24,3,87,3,87,139,JavaScript,CycloneDX
cyclonedx-webpack-plugin,This module provide shared dependencies using dll for webpacked js application. These components will be used by webpack.,https://github.com/Jahia/app-shell,[],"['product', 'core', 'okr', 'supported']",MIT license,5,22,2,,,0.0,,23,14,261,14,261,424,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Menu entries for page composer in Jahia 8,https://github.com/Jahia/jahia-page-composer,[],"['product', 'core', 'supported']",MIT license,0,15,0,,,,,20,0,0,6,115,140,JavaScript,CycloneDX
cyclonedx-webpack-plugin,,https://github.com/Jahia/site-settings-seo,[],"['product', 'core', 'seo', 'supported']",MIT license,0,27,0,7,site-settings-seo-4.2.0,0.0,,28,1,167,1,167,534,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Digital Experience Manager module which introduces site management UI,https://github.com/Jahia/siteSettings,[],"['product', 'core', 'supported']",Apache-2.0 license,0,60,7,,,0.0,,27,4,99,4,99,339,Java,CycloneDX
cyclonedx-webpack-plugin,JContent Module for Jahia DX. This module provides a backend UI for a headless usage scenario of Jahia DX.,https://github.com/Jahia/jcontent,[],"['product', 'core', 'okr', 'supported']",MIT license,3,26,5,1,jcontent-2.9.0,0.0,,35,0,1,0,1028,"2,827",JavaScript,CycloneDX
cyclonedx-webpack-plugin,Jahia sitemap repository,https://github.com/Jahia/sitemap,[],"['product', 'seo', 'supported']",Apache-2.0 license,0,20,3,9,sitemap-4.3.0,0.0,,30,1,0,3,183,330,Java,CycloneDX
cyclonedx-webpack-plugin,,https://github.com/Jahia/security-filter-tools,[],"['security', 'product', 'core', 'supported']",Apache-2.0 license,0,14,0,,,0.0,,11,0,0,6,29,102,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Jahia Content editor React extension.,https://github.com/Jahia/content-editor,[],"['product', 'core', 'okr', 'read-only', 'supported']",MIT license,4,23,6,14,content-editor-4.5.0,0.0,,30,0,10,1,1687,"2,296",JavaScript,CycloneDX
cyclonedx-webpack-plugin,"Module to create, manage and use personal tokens when interacting with Jahia's GraphQL api",https://github.com/Jahia/personal-api-tokens,[],"['product', 'core', 'supported']",Apache-2.0 license,0,13,0,,,0.0,,11,0,122,0,122,174,JavaScript,CycloneDX
cyclonedx-webpack-plugin,a set of tools for sdl generation,https://github.com/Jahia/sdl-generator-tools,[],"['product', 'core', 'supported']",Apache-2.0 license,0,26,0,,,0.0,,18,8,36,8,36,297,JavaScript,CycloneDX
cyclonedx-webpack-plugin,Menu elements for User specific entries components for Jahia 8,https://github.com/Jahia/jahia-user-entries,[],"['product', 'core', 'supported']",MIT license,0,16,0,,,,,15,0,0,3,52,66,JavaScript,CycloneDX
cyclonedx-webpack-plugin,,https://github.com/passionative-dev/vue-project,[],[],Apache-2.0 license,1,1,0,,,0.0,,27,0,0,0,0,895,Vue,CycloneDX
cyclonedx-cli,"The SCANOSS python package providing a simple, easy to consume library for interacting with SCANOSS APIs/Engine.",https://github.com/scanoss/scanoss.py,[],['software-composition-analysis'],MIT license,21,3,16,32,Component Sub-Commands,1.0,,5,1,15,0,10,218,Python,CycloneDX
cyclonedx-cli,Eclipse Leda provides a Yocto-based build setup for SDV.EDGE components,https://github.com/eclipse-leda/leda-distro,[],"['iot', 'embedded', 'yocto-layer', 'automotive', 'yocto', 'edge-computing', 'software-defined-vehicle']",Apache-2.0 license,14,5,6,8,Milestone v0.1.0-M2,2.0,,3,34,31,3,75,397,Shell,CycloneDX
cyclonedx-cli,,https://github.com/devcontainers-contrib/nanolayer,[],[],,12,1,3,104,v0.5.3,0.0,,2,3,21,0,29,206,Python,CycloneDX
cyclonedx-cli,CycloneDX Homebrew Tap,https://github.com/CycloneDX/homebrew-cyclonedx,[],[],Apache-2.0 license,0,8,0,,,0.0,,2,0,0,0,4,17,Ruby,CycloneDX
cyclonedx-cli,"Install, configure and update container tools",https://github.com/nicholasdille/docker-setup,[],"['docker', 'kubernetes', 'containers']",MIT license,13,4,4,350,2.2.71,405.0,,4,3,996,15,6401,"7,388",Go,CycloneDX
cyclonedx-cli,The painless way to install any single-binary package from GitHub,https://github.com/pwsh-bin/get-bin,[],['powershell'],MIT license,4,0,0,21,v0.6.3,0.0,,,0,1,0,19,181,PowerShell,CycloneDX
cyclonedx-cli,Current and archived datasets for thoughtworks.com/radar,https://github.com/setchy/thoughtworks-tech-radar-volumes,[],['tech-radar'],,0,1,0,,,0.0,,2,1,1,0,120,378,TypeScript,CycloneDX
cyclonedx-cli,Tool definitions for uniget,https://github.com/uniget-org/tools,[],[],MIT license,0,1,2,,,562.0,,3,35,0,8,799,"5,800",Shell,CycloneDX
cyclonedx-cli,aqua's Standard Registry,https://github.com/aquaproj/aqua-registry,[],[],MIT license,63,1,55,395,v4.52.1,0.0,,49,29,543,59,15105,"18,212",YAML,CycloneDX
cyclonedx-cli,HiQ - Observability And Optimization In Modern AI Era,https://github.com/oracle/hiq,[],"['python', 'monitoring', 'logging', 'tracing', 'observability']",,67,4,9,1,v1.1.8,0.0,,6,2,5,0,29,183,Python,CycloneDX
cyclonedx-cli,,https://github.com/aps831/workstation,[],[],,0,1,0,,,0.0,,,0,0,1,12,802,Shell,CycloneDX
cyclonedx-cli,A flexible YAML-based method of downloading multi-arch utilities with checksum validation. Intended for Docker.,https://github.com/samrocketman/yml-install-files,[],[],MIT license,2,2,1,19,download-utilities v2.12,0.0,,2,0,0,0,1,167,Shell,CycloneDX
cyclonedx-cli,,https://github.com/mlieberman85/supply-chain-examples,[],[],Apache-2.0 license,21,6,10,,,0.0,,7,1,0,2,26,35,Shell,CycloneDX
cyclonedx-cli,Bucket of Shovel apps,https://github.com/arichtman/shovel-bucket,[],['shovel-bucket'],,0,1,0,,,,,,1,0,0,2,44,PowerShell,CycloneDX
cyclonedx-cli,Build and deploy Go applications,https://github.com/ko-build/ko,[],"['go', 'docker', 'kubernetes', 'golang', 'containers', 'deploy', 'container']",Apache-2.0 license,63000,44,382,28,v0.14.1,1.0,307,78,50,298,17,787,776,Go,CycloneDX
cyclonedx-cli,Dependency-Track is an intelligent Component Analysis platform that allows organizations to identify and reduce risk in the software supply chain.,https://github.com/DependencyTrack/dependency-track,[],"['security', 'owasp', 'bom', 'vulnerabilities', 'vulndb', 'appsec', 'component-analysis', 'nvd', 'vulnerability-detection', 'sca', 'software-security', 'security-automation', 'devsecops', 'software-composition-analysis', 'bill-of-materials', 'ossindex', 'purl', 'package-url', 'sbom', 'cyclonedx']",,19000,69,454,47,4.8.2,,,92,584,961,18,959,"3,992",Java,CycloneDX
cyclonedx-cli,"Python library for interacting with the Duo Auth, Admin, and Accounts APIs",https://github.com/duosecurity/duo_client_python,[],"['python', 'python3', 'mfa', 'duo-security']",View license,122,41,114,15,Version 5.0.1,0.0,,58,9,48,9,165,406,Python,CycloneDX
cyclonedx-cli,"Cryptopus is a ruby on rails web application for storing and sharing passwords and other sensitive data. All data is stored encrypted in a database, safe from third party access.",https://github.com/puzzle/cryptopus,[],[],GPL-3.0 license,58,6,34,6,5.2,0.0,,41,26,263,17,440,"2,288",Ruby,CycloneDX
cyclonedx-cli,Jahia's LDAP provider module,https://github.com/Jahia/LDAP-provider,[],"['product', 'supported']",Apache-2.0 license,6,60,7,,,0.0,,23,7,46,7,46,402,Java,CycloneDX
cyclonedx-cli,webserver with status of SBOM Poc,https://github.com/sparrell/SbomPoc-sFractal,[],[],MIT license,2,2,5,3,Release v0.6.1,0.0,,5,42,20,30,105,114,Elixir,CycloneDX
cyclonedx-cli,Provides a framework to build user/group providers for the Jahia platform.,https://github.com/Jahia/external-provider-users-groups,[],"['product', 'core', 'supported']",Apache-2.0 license,0,59,7,,,,,22,11,50,11,50,226,Java,CycloneDX
cyclonedx-cli,"The Content Report module provides ""simple"" report dashboards about the content stored in the repository and some tools to manage that content more efficiently.",https://github.com/Jahia/content-reports,[],"['product', 'supported']",MIT license,0,27,1,,,0.0,,18,0,4,2,31,143,JavaScript,CycloneDX
cyclonedx-cli,Jahia Dashboard module that contains documentation cards,https://github.com/Jahia/jahia-dashboard-docs,[],"['product', 'supported']",,0,14,0,,,0.0,,8,1,12,1,12,32,,CycloneDX
cyclonedx-cli,Template set and components for import of html files,https://github.com/Jahia/jahia-starter-template-components,[],"['product', 'supported']",Apache-2.0 license,0,13,1,1,0.1.0,0.0,,10,1,76,1,76,103,Java,CycloneDX
cyclonedx-cli,This Jahia module provides support for SAML Authentication.,https://github.com/Jahia/saml-authentication-valve,[],"['product', 'supported', 'authentication-valve']",,0,22,4,4,saml-authentication-valve-2.4.0,0.0,,15,0,1,5,79,136,JavaScript,CycloneDX
cyclonedx-cli,"Provides status, health information and the ability to shutdown a Jahia server",https://github.com/Jahia/server-availability-manager,[],"['product', 'supported']",View license,0,10,0,12,server-availability-manager-3.0.0,0.0,,13,0,96,0,96,152,Java,CycloneDX
cyclonedx-cli,Digital Experience Manager module with base set of templates and rendering views.,https://github.com/Jahia/default,[],"['product', 'core', 'supported']",Apache-2.0 license,5,62,21,,,0.0,,33,2,74,2,74,843,Java,CycloneDX
cyclonedx-cli,Module implementing a RESTful API to access JCR data.,https://github.com/Jahia/jcrestapi,[],"['product', 'core', 'supported']",Apache-2.0 license,5,60,6,,,0.0,,17,5,33,5,33,608,Java,CycloneDX
cyclonedx-cli,"A functional type system for policy inspection, audit and enforcement.",https://github.com/seedwing-io/seedwing-policy,[],[],Apache-2.0 license,11,4,16,,,3.0,,9,20,65,4,151,848,Rust,CycloneDX
cyclonedx-cli,CKEditor module for the Digital Experience Manager platform that provides feature-rich WYSIWYG editor for content authoring,https://github.com/Jahia/ckeditor,[],"['product', 'core', 'supported']",MIT license,3,61,2,,,0.0,,16,1,33,1,33,106,HTML,CycloneDX
cyclonedx-cli,Jahia External Provider Module,https://github.com/Jahia/external-provider,[],"['product', 'core', 'supported']",Apache-2.0 license,3,59,8,,,0.0,,29,7,105,7,105,786,Java,CycloneDX
cyclonedx-cli,User dashboard module for the Digital Experience Manager platform.,https://github.com/Jahia/userDashboard,[],"['product', 'core', 'supported']",Apache-2.0 license,3,62,1,,,0.0,,25,1,43,1,43,262,Java,CycloneDX
cyclonedx-cli,"Set of low-level tools for support, troubleshooting and maintenance of a Digital Experience Manager platform",https://github.com/Jahia/tools,[],"['product', 'core', 'supported']",Apache-2.0 license,2,62,9,,,0.0,,27,1,53,1,53,496,Java,CycloneDX
cyclonedx-cli,Framework to deploy GraphQL APIs inside Jahia,https://github.com/Jahia/graphql-core,[],"['product', 'core', 'okr', 'supported']",Apache-2.0 license,4,25,6,11,graphql-core-2.17.0,,,28,0,1,20,322,"1,166",JavaScript,CycloneDX
cyclonedx-cli,Jahia event repository,https://github.com/Jahia/event,[],['community'],Apache-2.0 license,0,60,5,,,0.0,,17,2,10,2,10,127,JavaScript,CycloneDX
cyclonedx-cli,A Digital Experience Manager module implementing the tagging functionality.,https://github.com/Jahia/tags,[],"['product', 'core', 'supported']",Apache-2.0 license,1,60,0,,,0.0,,20,1,21,1,21,242,Java,CycloneDX
cyclonedx-cli,Digital Experience Manager module that adds support for 960 grid system as display framework in rendering views and templates.,https://github.com/Jahia/grid,[],"['product', 'core', 'supported']",Apache-2.0 license,0,60,0,,,0.0,,12,0,6,0,6,139,Java,CycloneDX
cyclonedx-cli,This Digital Experience Manager module provides skins to embed contents.,https://github.com/Jahia/skins,[],"['product', 'core', 'supported']",Apache-2.0 license,0,60,0,,,0.0,,10,1,8,1,8,127,Java,CycloneDX
cyclonedx-cli,Digital Experience Manager module for leveraging simple user and shared task management.,https://github.com/Jahia/tasks,[],"['product', 'core', 'supported']",Apache-2.0 license,0,60,2,,,0.0,,19,1,10,1,10,300,Java,CycloneDX
